Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000185532.12	PRKG1	protein_coding	374.4570808	253.789053	495.1251086	1.9509317	0.964163271	1.70E-08	3.49E-06
ENSG00000203668.1	CHML	protein_coding	1502.628553	2052.500991	952.7561161	0.464192768	-1.107204049	1.76E-08	3.54E-06
ENSG00000064666.12	CNN2	protein_coding	3006.119872	3832.564486	2179.675257	0.568725005	-0.814196858	1.74E-08	3.54E-06
ENSG00000075213.8	SEMA3A	protein_coding	2022.17272	1352.651469	2691.693971	1.989939045	0.992724239	1.83E-08	3.65E-06
ENSG00000196420.5	S100A5	protein_coding	51.07707896	78.34294212	23.8112158	0.303935685	-1.718162022	1.95E-08	3.86E-06
ENSG00000125347.11	IRF1	protein_coding	1139.218485	1465.060516	813.3764536	0.555182837	-0.848965126	1.97E-08	3.86E-06
ENSG00000153993.11	SEMA3D	protein_coding	230.0083147	147.0040808	313.0125487	2.129277956	1.090364292	2.02E-08	3.90E-06
ENSG00000142156.12	COL6A1	protein_coding	985.9862841	1273.034435	698.9381333	0.549033172	-0.865034778	2.08E-08	3.98E-06
ENSG00000166920.8	C15orf48	protein_coding	215.4778063	290.1772164	140.7783963	0.485146277	-1.043508292	2.18E-08	4.13E-06
ENSG00000108091.10	CCDC6	protein_coding	671.3285276	862.927632	479.7294231	0.555932393	-0.847018648	2.25E-08	4.23E-06
ENSG00000106366.8	SERPINE1	protein_coding	4877.28326	3481.221238	6273.345281	1.80205303	0.849641467	2.31E-08	4.31E-06
ENSG00000013588.5	GPRC5A	protein_coding	5435.279679	4001.999603	6868.559755	1.716281968	0.779286593	2.64E-08	4.89E-06
ENSG00000205220.9	PSMB10	protein_coding	136.071185	187.7726581	84.36971192	0.449318409	-1.154189924	3.20E-08	5.87E-06
ENSG00000113356.8	POLR3G	protein_coding	325.5455214	221.5556849	429.5353578	1.938724154	0.955107548	3.24E-08	5.91E-06
ENSG00000040199.16	PHLPP2	protein_coding	522.6415918	370.4036129	674.8795706	1.822011306	0.865531912	3.66E-08	6.62E-06
ENSG00000138675.14	FGF5	protein_coding	177.0639425	114.1417671	239.9861179	2.102526744	1.072124151	3.93E-08	6.94E-06
ENSG00000170442.9	KRT86	protein_coding	224.0815917	330.6361092	117.5270743	0.355457468	-1.492251149	3.90E-08	6.94E-06
ENSG00000088836.10	SLC4A11	protein_coding	96.07618623	133.7658042	58.38656829	0.436483514	-1.19600093	3.87E-08	6.94E-06
ENSG00000145817.14	YIPF5	protein_coding	1373.505649	1745.007625	1002.003674	0.574211631	-0.800345541	4.35E-08	7.63E-06
ENSG00000080819.4	CPOX	protein_coding	859.7532527	1099.600225	619.9062805	0.563756051	-0.826857082	4.43E-08	7.71E-06
ENSG00000157227.10	MMP14	protein_coding	4028.557269	5216.413233	2840.701305	0.544569837	-0.876811019	4.48E-08	7.75E-06
ENSG00000124491.13	F13A1	protein_coding	368.9602283	254.0949356	483.825521	1.9041132	0.92911925	4.62E-08	7.92E-06
ENSG00000167552.11	TUBA1A	protein_coding	3821.114037	4850.361659	2791.866415	0.575599638	-0.79686241	4.88E-08	8.31E-06
ENSG00000176406.18	RIMS2	protein_coding	78.22736462	40.08598261	116.3687466	2.902978524	1.537533899	5.04E-08	8.52E-06
ENSG00000183873.13	SCN5A	protein_coding	463.7206696	602.4702191	324.9711201	0.539397816	-0.890578416	5.21E-08	8.74E-06
ENSG00000102934.7	PLLP	protein_coding	84.03202132	117.8180383	50.24600431	0.426471235	-1.229479658	5.72E-08	9.46E-06
ENSG00000172137.16	CALB2	protein_coding	304.0523637	397.9806036	210.1241237	0.52797579	-0.921456317	5.82E-08	9.55E-06
ENSG00000152270.6	PDE3B	protein_coding	26.07399284	11.57381346	40.57417223	3.50568742	1.809697366	6.21E-08	1.01E-05
ENSG00000176438.10	SYNE3	protein_coding	668.8774756	864.1086553	473.6462959	0.548132799	-0.86740263	6.53E-08	1.05E-05
ENSG00000102181.17	CD99L2	protein_coding	3938.6238	4968.556534	2908.691066	0.585419738	-0.772456706	6.49E-08	1.05E-05
ENSG00000069812.9	HES2	protein_coding	66.3779676	94.62217932	38.13375589	0.403010755	-1.311109756	7.22E-08	1.15E-05
ENSG00000049239.10	H6PD	protein_coding	633.3551387	814.6622899	452.0479876	0.554890036	-0.849726197	8.58E-08	1.36E-05
ENSG00000165526.6	RPUSD4	protein_coding	432.7112062	558.7579832	306.6644291	0.5488323	-0.865562705	9.52E-08	1.50E-05
ENSG00000182022.15	CHST15	protein_coding	2035.206571	2567.225368	1503.187775	0.585530119	-0.772184712	9.79E-08	1.53E-05
ENSG00000179583.15	CIITA	protein_coding	149.6420221	203.7971903	95.48685392	0.468538618	-1.093760132	1.04E-07	1.61E-05
ENSG00000120708.14	TGFBI	protein_coding	3492.561703	4405.866849	2579.256557	0.585414096	-0.772470611	1.13E-07	1.74E-05
ENSG00000110031.10	LPXN	protein_coding	476.1259145	611.9391154	340.3127137	0.556121851	-0.84652707	1.18E-07	1.80E-05
ENSG00000129680.13	MAP7D3	protein_coding	1626.08887	1006.782359	2245.395382	2.230268898	1.157217663	1.18E-07	1.80E-05
ENSG00000144749.11	LRIG1	protein_coding	193.839088	256.4246013	131.2535748	0.511860306	-0.966177964	1.23E-07	1.86E-05
ENSG00000109756.6	RAPGEF2	protein_coding	1114.163985	815.3474713	1412.9805	1.732979557	0.793254636	1.32E-07	1.97E-05
ENSG00000099204.16	ABLIM1	protein_coding	2152.455304	2705.783363	1599.127245	0.591003429	-0.758761595	1.33E-07	1.97E-05
ENSG00000185070.8	FLRT2	protein_coding	453.6975747	322.6310757	584.7640737	1.812485274	0.857969274	1.33E-07	1.97E-05
ENSG00000178904.16	DPY19L3	protein_coding	675.0911564	490.3105611	859.8717517	1.753728799	0.810425663	1.32E-07	1.97E-05
ENSG00000255529.5	POLR2M	protein_coding	688.7640617	877.974714	499.5534093	0.568983823	-0.81354046	1.36E-07	1.99E-05
ENSG00000136231.11	IGF2BP3	protein_coding	1219.246154	1541.564669	896.9276395	0.581829396	-0.781331908	1.48E-07	2.15E-05
ENSG00000221926.9	TRIM16	protein_coding	286.6845394	371.2212345	202.1478442	0.544548171	-0.876868419	1.52E-07	2.21E-05
ENSG00000127324.6	TSPAN8	protein_coding	69.10566045	37.34838725	100.8629337	2.700596761	1.43327824	1.58E-07	2.28E-05
ENSG00000102804.12	TSC22D1	protein_coding	6799.583218	8535.526841	5063.639594	0.593242771	-0.75330548	1.60E-07	2.28E-05
ENSG00000166272.14	WBP1L	protein_coding	828.8477544	1050.737615	606.9578937	0.577649344	-0.79173411	1.87E-07	2.65E-05
ENSG00000166016.5	ABTB2	protein_coding	266.8764906	349.4861455	184.2668357	0.52725076	-0.923438826	1.91E-07	2.70E-05
ENSG00000186205.10	1-Mar	protein_coding	222.2513352	152.6854361	291.8172343	1.911231626	0.934502632	2.05E-07	2.88E-05
ENSG00000103196.9	CRISPLD2	protein_coding	222.6637759	290.482266	154.8452858	0.533062785	-0.907622628	2.19E-07	3.03E-05
ENSG00000120337.8	TNFSF18	protein_coding	1021.723575	758.8362568	1284.610892	1.692869682	0.759470918	2.21E-07	3.05E-05
ENSG00000179295.13	PTPN11	protein_coding	3616.212832	4517.69437	2714.731294	0.60091079	-0.734777267	2.40E-07	3.29E-05
ENSG00000100003.15	SEC14L2	protein_coding	140.2210394	188.9396172	91.50246171	0.484294734	-1.046042778	2.44E-07	3.32E-05
ENSG00000170498.7	KISS1	protein_coding	198.7067468	263.3267307	134.086763	0.509203006	-0.973687157	2.51E-07	3.40E-05
ENSG00000077984.5	CST7	protein_coding	31.96409379	50.10450861	13.82367896	0.275896907	-1.857798811	2.60E-07	3.50E-05
ENSG00000100055.18	CYTH4	protein_coding	135.6186756	185.8514232	85.38592795	0.459431122	-1.122079505	2.79E-07	3.71E-05
ENSG00000110315.4	RNF141	protein_coding	445.7541641	569.5922756	321.9160526	0.565169273	-0.823245062	2.95E-07	3.89E-05
ENSG00000185352.8	HS6ST3	protein_coding	9.93611471	2.623739015	17.2484904	6.57401148	2.716773976	2.96E-07	3.89E-05
ENSG00000178585.12	CTNNBIP1	protein_coding	1057.600816	1329.529818	785.6718138	0.590939596	-0.758917424	3.25E-07	4.24E-05
ENSG00000172086.7	KRCC1	protein_coding	352.0378599	452.0348568	252.040863	0.557569531	-0.84277637	3.26E-07	4.24E-05
ENSG00000180801.12	ARSJ	protein_coding	2357.929447	1763.445907	2952.412988	1.674229403	0.743497219	3.36E-07	4.34E-05
ENSG00000183337.14	BCOR	protein_coding	178.3525479	120.7585905	235.9465054	1.953869323	0.966333982	3.38E-07	4.34E-05
ENSG00000166741.5	NNMT	protein_coding	1263.497701	1791.415198	735.5802047	0.410614025	-1.28414519	3.57E-07	4.57E-05
ENSG00000163814.5	CDCP1	protein_coding	3340.149374	4178.574211	2501.724537	0.598702909	-0.740087814	3.75E-07	4.77E-05
ENSG00000068079.5	IFI35	protein_coding	284.5252186	368.9496634	200.1007738	0.542352504	-0.882697253	4.17E-07	5.27E-05
ENSG00000112183.12	RBM24	protein_coding	821.7385395	604.1659046	1039.311174	1.720241355	0.782610994	4.38E-07	5.51E-05
ENSG00000184557.4	SOCS3	protein_coding	1416.02678	1774.974107	1057.079454	0.595546408	-0.74771416	4.66E-07	5.83E-05
ENSG00000160352.13	ZNF714	protein_coding	832.379515	605.9700518	1058.788978	1.747262881	0.805096682	4.82E-07	6.00E-05
ENSG00000162078.9	ZG16B	protein_coding	185.1178684	258.0211853	112.2145516	0.434904411	-1.201229754	4.90E-07	6.06E-05
ENSG00000179841.8	AKAP5	protein_coding	100.2567003	63.08366202	137.4297385	2.1785314	1.123355907	5.14E-07	6.33E-05
ENSG00000124882.3	EREG	protein_coding	1733.707339	1306.220221	2161.194457	1.654540653	0.72643074	5.24E-07	6.42E-05
ENSG00000170381.10	SEMA3E	protein_coding	122.4079675	72.25603212	172.559903	2.388172972	1.255907333	5.51E-07	6.72E-05
ENSG00000184371.11	CSF1	protein_coding	1072.27279	1463.51361	681.0319702	0.465340374	-1.103641731	5.63E-07	6.82E-05
ENSG00000162105.14	SHANK2	protein_coding	82.17682375	111.0493207	53.30432678	0.480005879	-1.05887602	5.99E-07	7.22E-05
ENSG00000112715.18	VEGFA	protein_coding	2754.292571	3631.664755	1876.920386	0.516820938	-0.952263575	6.51E-07	7.81E-05
ENSG00000050130.15	JKAMP	protein_coding	1143.34176	1424.267206	862.4163136	0.605515812	-0.723763461	6.64E-07	7.92E-05
ENSG00000249992.1	TMEM158	protein_coding	274.8086902	380.0963928	169.5209877	0.445994729	-1.164901435	6.72E-07	7.98E-05
ENSG00000104783.9	KCNN4	protein_coding	536.4923791	682.7587052	390.226053	0.571543138	-0.807065702	7.09E-07	8.38E-05
ENSG00000015475.16	BID	protein_coding	845.7058141	1057.48467	633.9269586	0.599466807	-0.738248222	7.31E-07	8.60E-05
ENSG00000124313.10	IQSEC2	protein_coding	245.2454335	323.1562626	167.3346044	0.51781328	-0.949496129	7.56E-07	8.85E-05
ENSG00000107957.14	SH3PXD2A	protein_coding	975.6645728	1223.070131	728.2590141	0.595435205	-0.747983572	8.03E-07	9.34E-05
ENSG00000173546.7	CSPG4	protein_coding	101.8829152	140.1988438	63.5669865	0.453405925	-1.14112485	8.09E-07	9.37E-05
ENSG00000092964.14	DPYSL2	protein_coding	5514.122096	6822.622243	4205.621948	0.616423099	-0.69800717	8.17E-07	9.42E-05
ENSG00000118515.9	SGK1	protein_coding	592.5438098	438.6350622	746.4525573	1.701762174	0.767029431	8.42E-07	9.65E-05
ENSG00000166046.8	TCP11L2	protein_coding	246.5804165	328.5921542	164.5686787	0.500829605	-0.99760825	8.67E-07	9.75E-05
ENSG00000069869.13	NEDD4	protein_coding	2259.568034	1711.833537	2807.30253	1.639938971	0.713642127	8.67E-07	9.75E-05
ENSG00000130312.4	MRPL34	protein_coding	447.1777934	566.9595305	327.3960563	0.577459305	-0.792208816	8.55E-07	9.75E-05
ENSG00000161791.11	FMNL3	protein_coding	593.9640207	751.2351121	436.6929293	0.581299945	-0.782645323	8.86E-07	9.91E-05
ENSG00000100154.12	TTC28	protein_coding	188.8563333	131.6868991	246.0257675	1.868263048	0.901697598	9.35E-07	0.00010409
ENSG00000185215.6	TNFAIP2	protein_coding	1613.229031	2048.322825	1178.135237	0.575170682	-0.797937955	9.58E-07	0.000106157
ENSG00000134686.14	PHC2	protein_coding	2772.337977	3446.916261	2097.759694	0.608590269	-0.716456829	9.92E-07	0.00010933
ENSG00000100234.11	TIMP3	protein_coding	43.08147339	63.68913139	22.47381538	0.352867356	-1.502802124	1.02E-06	0.00011221
ENSG00000166510.11	CCDC68	protein_coding	163.4729538	110.843989	216.1019186	1.94960431	0.963181345	1.04E-06	0.000113717
ENSG00000119514.6	GALNT12	protein_coding	41.9825042	60.45550473	23.50950368	0.388872838	-1.362629627	1.05E-06	0.000114499
ENSG00000186517.11	ARHGAP30	protein_coding	47.09275442	69.14529138	25.04021746	0.362139156	-1.46538392	1.10E-06	0.000118718
ENSG00000114738.8	MAPKAPK3	protein_coding	1289.360002	1607.765777	970.9542264	0.603915222	-0.727582057	1.13E-06	0.000122054
ENSG00000214944.7	ARHGEF28	protein_coding	2646.607843	2010.984015	3282.231671	1.632152044	0.706775459	1.15E-06	0.00012363
ENSG00000171067.8	C11orf24	protein_coding	455.6115889	574.5577941	336.6653838	0.585955647	-0.77113663	1.21E-06	0.000129351
