Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000257698.1	RP11-620J15.3	lincRNA	58.22260512	13.98586173	102.4593485	7.32592317	2.873010571	8.37E-25	8.70E-24
ENSG00000230439.2	RP11-488P3.1	sense_intronic	22.60817187	0.700145797	44.51619795	63.58132566	5.990531192	1.50E-24	1.54E-23
ENSG00000251574.4	RP11-6N13.1	lincRNA	67.00440902	134.008818	0	0	#NAME?	1.88E-24	1.93E-23
ENSG00000266934.1	RP11-332H18.3	sense_intronic	29.04923071	58.09846142	0	0	#NAME?	2.12E-24	2.17E-23
ENSG00000130600.13	H19	processed_transcript	839.2572948	1675.91423	2.60035934	0.001551606	-9.332021601	5.81E-24	5.84E-23
ENSG00000167912.5	RP11-25K19.1	antisense	16.38563323	0	32.77126645	Inf	Inf	6.29E-24	6.31E-23
ENSG00000242147.1	RP13-463N16.6	lincRNA	17.32615004	0	34.65230008	Inf	Inf	7.66E-24	7.64E-23
ENSG00000259673.3	IQCH-AS1	lincRNA	116.8136772	196.3431185	37.28423578	0.189893265	-2.396739359	1.55E-23	1.53E-22
ENSG00000224984.1	RP11-524H19.2	antisense	34.20573417	68.41146834	0	0	#NAME?	2.14E-23	2.10E-22
ENSG00000279602.1	CTD-3014M21.1	TEC	195.8510696	40.88565783	350.8164813	8.580428932	3.101049769	2.31E-23	2.27E-22
ENSG00000240498.4	CDKN2B-AS1	antisense	49.65022473	99.30044946	0	0	#NAME?	3.03E-23	2.97E-22
ENSG00000259527.2	LINC00052	lincRNA	72.98083266	145.2356157	0.726049649	0.004999116	-7.644111362	5.12E-23	4.98E-22
ENSG00000279207.1	RP11-159D12.8	TEC	254.1630298	470.4831137	37.84294581	0.080434228	-3.636046642	1.06E-22	1.01E-21
ENSG00000233521.3	RP5-1172A22.1	lincRNA	15.45147216	0	30.90294432	Inf	Inf	1.21E-22	1.16E-21
ENSG00000197308.6	GATA3-AS1	lincRNA	107.9078188	215.8156376	0	0	#NAME?	1.35E-22	1.28E-21
ENSG00000267750.3	AC003102.3	antisense	52.86360448	97.06505441	8.662154545	0.089240712	-3.486154169	1.36E-22	1.30E-21
ENSG00000259758.1	CASC7	lincRNA	955.5396082	1416.532818	494.5463988	0.349124561	-1.518186239	1.52E-22	1.44E-21
ENSG00000228340.3	MIR646HG	lincRNA	19.85812212	0.886390466	38.82985378	43.80671416	5.4530801	1.74E-22	1.66E-21
ENSG00000272463.1	RP11-532F6.3	lincRNA	15.80506454	0	31.61012908	Inf	Inf	2.66E-22	2.50E-21
ENSG00000223764.2	RP11-54O7.3	lincRNA	37.7672564	75.20729386	0.327218933	0.004350894	-7.844472552	2.82E-22	2.66E-21
ENSG00000224597.7	SVIL-AS1	antisense	499.605514	254.5986067	744.6124212	2.924652381	1.548265159	3.40E-22	3.18E-21
ENSG00000264301.1	LINC01444	lincRNA	19.35913862	0.877540569	37.84073667	43.12135303	5.430330541	3.82E-22	3.57E-21
ENSG00000234456.5	MAGI2-AS3	processed_transcript	15.68685864	0.239281864	31.13443541	130.1161522	7.023656254	6.64E-22	6.15E-21
ENSG00000250986.1	AC141928.1	lincRNA	46.96262798	93.59803703	0.327218933	0.003496002	-8.160078239	8.10E-22	7.47E-21
ENSG00000277778.1	PGM5P2	lincRNA	16.07809786	0.239281864	31.91691386	133.386264	7.059466296	9.64E-22	8.87E-21
ENSG00000249743.3	RP11-60A8.1	lincRNA	15.95772055	0	31.9154411	Inf	Inf	1.29E-21	1.18E-20
ENSG00000196756.9	SNHG17	processed_transcript	211.8582982	97.71586834	326.000728	3.336210725	1.738210417	1.41E-21	1.29E-20
ENSG00000251136.6	RP11-37B2.1	lincRNA	153.7261832	247.364116	60.08825038	0.242914176	-2.041481411	1.70E-21	1.55E-20
ENSG00000213888.3	LINC01521	lincRNA	53.87086952	98.0081874	9.733551627	0.099313658	-3.33186405	1.94E-21	1.76E-20
ENSG00000203288.3	RP11-98D18.9	antisense	70.62036224	123.6111034	17.62962111	0.142621663	-2.809734965	2.24E-21	2.03E-20
ENSG00000274021.1	RP11-823E8.3	lincRNA	18.76754342	0.478563728	37.0565231	77.43278681	6.274872661	2.41E-21	2.18E-20
ENSG00000253414.2	RP11-150O12.6	sense_intronic	25.39361129	3.062250398	47.72497218	15.5849346	3.962080196	3.61E-21	3.23E-20
ENSG00000279041.1	CTD-2373N4.3	TEC	24.29164191	48.58328381	0	0	#NAME?	4.57E-21	4.08E-20
ENSG00000269821.1	KCNQ1OT1	antisense	800.6435108	1455.695741	145.5912805	0.100014911	-3.321712985	7.72E-21	6.81E-20
ENSG00000241111.1	PRICKLE2-AS1	antisense	49.83522971	98.68880263	0.981656798	0.009946993	-6.651523869	9.29E-21	8.16E-20
ENSG00000260604.2	RP1-140K8.5	lincRNA	33.17746133	63.80205905	2.55286361	0.040012245	-4.643414617	1.23E-20	1.07E-19
ENSG00000275234.1	CTD-2396E7.11	antisense	27.79191171	54.81027805	0.773545379	0.014113145	-6.146816715	1.36E-20	1.18E-19
ENSG00000270022.3	RNU12	lincRNA	72.9531384	16.35271407	129.5535627	7.922450192	2.985946685	1.38E-20	1.20E-19
ENSG00000225484.4	NUTM2B-AS1	antisense	110.5446925	183.7832422	37.3061427	0.202989904	-2.30052012	1.76E-20	1.52E-19
ENSG00000235590.5	GNAS-AS1	antisense	23.9681187	47.9362374	0	0	#NAME?	1.83E-20	1.58E-19
ENSG00000251191.5	LINC00589	lincRNA	19.52159048	1.023700098	38.01948086	37.13927636	5.2148738	1.89E-20	1.63E-19
ENSG00000250320.3	CTD-2269F5.1	antisense	18.16574858	0.793268132	35.53822904	44.79976898	5.485419387	2.05E-20	1.77E-19
ENSG00000204261.6	PSMB8-AS1	lincRNA	19.51499044	1.254132065	37.77584882	30.12110915	4.91270299	2.06E-20	1.77E-19
ENSG00000256377.3	RP11-1060J15.4	antisense	14.09883085	0	28.19766171	Inf	Inf	2.11E-20	1.82E-19
ENSG00000269640.3	CTD-2521M24.9	lincRNA	17.12384324	0.784418235	33.46326824	42.6599826	5.414811472	2.29E-20	1.96E-19
ENSG00000259953.1	RP11-4O1.2	sense_overlapping	39.74329591	9.324123014	70.1624688	7.524833027	2.911659569	2.34E-20	2.00E-19
ENSG00000249421.1	ADAMTS19-AS1	antisense	23.6799018	47.3598036	0	0	#NAME?	2.41E-20	2.07E-19
ENSG00000178977.3	LINC00324	lincRNA	65.89950396	22.82334108	108.9756668	4.774746453	2.255424126	2.61E-20	2.23E-19
ENSG00000232110.5	RP11-149I23.3	antisense	14.23110096	0	28.46220193	Inf	Inf	2.80E-20	2.39E-19
ENSG00000258929.4	RP11-58E21.3	lincRNA	41.81755971	9.292887772	74.34223165	7.999906323	2.999983107	3.11E-20	2.64E-19
ENSG00000224870.4	RP4-758J18.2	processed_transcript	215.4593714	332.3527099	98.56603279	0.296570571	-1.753552653	3.22E-20	2.74E-19
ENSG00000215808.2	LINC01139	lincRNA	33.26093033	6.678549252	59.84331141	8.960525581	3.163583356	4.62E-20	3.90E-19
ENSG00000231290.3	APCDD1L-AS1	processed_transcript	34.0627306	6.098013292	62.02744792	10.17174692	3.346495567	6.23E-20	5.22E-19
ENSG00000263470.1	RP11-160O5.1	lincRNA	49.94697908	13.74247771	86.15148045	6.268991828	2.648233449	6.97E-20	5.82E-19
ENSG00000255774.1	AP000439.3	lincRNA	43.20351294	86.40702588	0	0	#NAME?	7.51E-20	6.25E-19
ENSG00000257337.4	RP11-983P16.4	antisense	114.542155	205.4028255	23.6814845	0.115292886	-3.116624601	7.53E-20	6.26E-19
ENSG00000237813.3	AC002066.1	antisense	22.4144605	2.50826413	42.32065688	16.87248818	4.076600838	9.94E-20	8.24E-19
ENSG00000253125.1	RP11-459E5.1	processed_transcript	25.9823999	51.96479979	0	0	#NAME?	1.55E-19	1.27E-18
ENSG00000258301.3	RP11-488C13.5	lincRNA	56.50672784	100.808584	12.20487165	0.121069766	-3.046089464	1.84E-19	1.50E-18
ENSG00000260065.1	CTA-445C9.15	lincRNA	34.02138727	7.649212155	60.39356239	7.895396437	2.981011707	1.91E-19	1.56E-18
ENSG00000237686.4	RP5-1120P11.1	antisense	18.7017324	0.793268132	36.61019666	46.15109973	5.528293121	2.19E-19	1.78E-18
ENSG00000268119.3	CTD-2561J22.5	processed_transcript	15.52441063	0.562836165	30.4859851	54.16493643	5.759287323	2.23E-19	1.82E-18
ENSG00000233930.3	KRTAP5-AS1	antisense	22.52585821	45.05171641	0	0	#NAME?	2.34E-19	1.90E-18
ENSG00000222032.1	AC112721.2	lincRNA	17.84785375	0.877540569	34.81816694	39.67698836	5.310230618	2.41E-19	1.96E-18
ENSG00000253352.6	TUG1	antisense	1691.766004	2482.556314	900.975693	0.36292256	-1.462266354	2.96E-19	2.39E-18
ENSG00000242516.1	LINC00960	lincRNA	30.06030791	57.94320324	2.177412569	0.037578395	-4.733952747	3.55E-19	2.86E-18
ENSG00000248698.3	LINC01085	lincRNA	14.63732021	0.239281864	29.03535856	121.3437495	6.922955986	3.95E-19	3.18E-18
ENSG00000223485.1	RP11-417E7.1	lincRNA	16.78565468	0.708995694	32.86231366	46.3505123	5.53451338	3.95E-19	3.18E-18
ENSG00000265702.1	RP11-156L14.1	antisense	48.65848756	96.94226045	0.374714662	0.003865339	-8.015189483	4.16E-19	3.35E-18
ENSG00000266869.1	RP6-114E22.1	lincRNA	22.24892726	44.49785452	0	0	#NAME?	4.69E-19	3.76E-18
ENSG00000261786.1	RP4-555D20.2	lincRNA	14.11868719	0.230431967	28.00694241	121.5410466	6.925299811	4.95E-19	3.97E-18
ENSG00000224167.1	RP3-522D1.1	lincRNA	20.17875456	0	40.35750912	Inf	Inf	5.11E-19	4.10E-18
ENSG00000215039.4	CD27-AS1	processed_transcript	115.4436762	185.4046806	45.48267176	0.245315661	-2.027288756	6.61E-19	5.28E-18
ENSG00000274307.1	RP11-345J18.2	sense_intronic	13.17037207	0	26.34074414	Inf	Inf	7.89E-19	6.28E-18
ENSG00000271430.1	RP3-368A4.5	sense_intronic	130.6967962	208.5877455	52.80584697	0.253158913	-1.981884815	8.34E-19	6.63E-18
ENSG00000254337.1	RP11-865I6.2	lincRNA	21.94333336	43.88666671	0	0	#NAME?	8.72E-19	6.92E-18
ENSG00000234949.2	AC104667.3	antisense	23.35028852	46.30174632	0.398830717	0.008613729	-6.859146271	9.22E-19	7.30E-18
ENSG00000267702.1	RP11-53B2.2	sense_intronic	23.58739395	47.1747879	0	0	#NAME?	1.16E-18	9.18E-18
ENSG00000229656.4	RP11-462L8.1	lincRNA	23.42544288	2.876005729	43.97488004	15.29026163	3.934541187	1.31E-18	1.03E-17
ENSG00000268858.2	RP4-591C20.9	antisense	164.8608512	255.5331001	74.18860225	0.290328737	-1.784240716	1.74E-18	1.36E-17
ENSG00000260274.1	RP11-817O13.8	lincRNA	57.4785827	102.7363744	12.22079101	0.118952913	-3.071537493	1.83E-18	1.42E-17
ENSG00000267121.3	CTD-2020K17.1	antisense	18.79247277	1.3472544	36.23769114	26.89743759	4.749396835	2.13E-18	1.65E-17
ENSG00000224271.3	RP11-191L9.4	lincRNA	20.63320683	41.26641367	0	0	#NAME?	4.23E-18	3.23E-17
ENSG00000261437.1	RP11-22C11.2	antisense	41.68874423	83.37748845	0	0	#NAME?	5.65E-18	4.29E-17
