Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000146830.9	GIGYF1	protein_coding	353.2112284	474.4242545	231.9982023	0.489009995	-1.032064142	1.60E-10	1.77E-07
ENSG00000068489.10	PRR11	protein_coding	956.4738889	1277.715608	635.2321701	0.497162409	-1.008210877	1.56E-10	1.77E-07
ENSG00000088888.15	MAVS	protein_coding	1577.284069	2063.453966	1091.114172	0.528780477	-0.919259183	2.13E-10	2.25E-07
ENSG00000174600.11	CMKLR1	protein_coding	315.7919715	200.7413846	430.8425584	2.146256783	1.101822694	2.87E-10	2.90E-07
ENSG00000113448.14	PDE4D	protein_coding	1598.4425	1105.732058	2091.152942	1.891193194	0.919296749	3.15E-10	3.05E-07
ENSG00000166920.8	C15orf48	protein_coding	210.3529442	130.5286721	290.1772164	2.223091768	1.152567503	7.00E-10	6.02E-07
ENSG00000100055.18	CYTH4	protein_coding	130.9570185	76.06261386	185.8514232	2.443400427	1.288890313	9.47E-10	7.85E-07
ENSG00000110090.10	CPT1A	protein_coding	826.2161483	1074.122629	578.3096672	0.538401903	-0.893244587	1.17E-09	9.36E-07
ENSG00000127603.21	MACF1	protein_coding	5620.089881	7227.051256	4013.128506	0.555292659	-0.848679772	1.33E-09	1.02E-06
ENSG00000112972.12	HMGCS1	protein_coding	1244.88345	1650.377055	839.3898451	0.508604893	-0.975382754	1.37E-09	1.02E-06
ENSG00000100906.8	NFKBIA	protein_coding	1673.549934	1181.793014	2165.306854	1.832221741	0.873594113	1.57E-09	1.14E-06
ENSG00000178980.12	SEPW1	protein_coding	1075.845394	646.851211	1504.839576	2.326407604	1.21810389	2.05E-09	1.44E-06
ENSG00000273703.1	HIST1H2BM	protein_coding	1377.194276	974.7599598	1779.628592	1.825709575	0.868457287	2.71E-09	1.85E-06
ENSG00000197594.9	ENPP1	protein_coding	4899.929178	6275.392057	3524.466299	0.561632846	-0.832300784	2.89E-09	1.92E-06
ENSG00000173230.13	GOLGB1	protein_coding	1140.607164	1676.731998	604.4823305	0.360512194	-1.471880038	3.04E-09	1.96E-06
ENSG00000139044.8	B4GALNT3	protein_coding	139.8595831	195.9947178	83.72444829	0.427177065	-1.227093904	3.13E-09	1.96E-06
ENSG00000255346.7	NOX5	protein_coding	208.3520129	129.8922093	286.8118165	2.208075589	1.142789561	3.30E-09	2.02E-06
ENSG00000134333.11	LDHA	protein_coding	22522.20555	16242.88945	28801.52166	1.773177226	0.826336738	3.51E-09	2.09E-06
ENSG00000125741.4	OPA3	protein_coding	346.8569522	457.8896764	235.824228	0.515024121	-0.957288094	4.92E-09	2.85E-06
ENSG00000134086.7	VHL	protein_coding	727.2859286	939.4518705	515.1199867	0.54831972	-0.866910734	5.18E-09	2.93E-06
ENSG00000038219.10	BOD1L1	protein_coding	1203.271465	1666.108878	740.4340521	0.444409163	-1.170039532	8.86E-09	4.89E-06
ENSG00000163257.8	DCAF16	protein_coding	660.1689837	854.2040199	466.1339475	0.545693929	-0.873836102	1.12E-08	5.93E-06
ENSG00000129566.10	TEP1	protein_coding	287.7791077	380.9082345	194.6499809	0.511015418	-0.968561274	1.30E-08	6.70E-06
ENSG00000172888.9	ZNF621	protein_coding	303.5655361	398.9849984	208.1460738	0.521688972	-0.938738158	1.36E-08	6.87E-06
ENSG00000168502.15	MTCL1	protein_coding	1424.203189	1818.314497	1030.091881	0.566509194	-0.819828724	1.62E-08	7.99E-06
ENSG00000109321.8	AREG	protein_coding	1038.319759	740.9467111	1335.692807	1.802684036	0.850146551	1.94E-08	9.18E-06
ENSG00000089723.7	OTUB2	protein_coding	1033.11467	741.5522606	1324.677079	1.78635701	0.837020437	1.93E-08	9.18E-06
ENSG00000269905.2	TFDP2	protein_coding	257.2992476	340.3649617	174.2335336	0.511902085	-0.966060212	2.36E-08	1.01E-05
ENSG00000163661.3	PTX3	protein_coding	709.0302151	505.9008401	912.1595902	1.803040276	0.850431624	2.34E-08	1.01E-05
ENSG00000099331.11	MYO9B	protein_coding	1135.697091	1448.94412	822.4500624	0.567620277	-0.817001968	2.18E-08	1.01E-05
ENSG00000184208.10	C22orf46	protein_coding	58.84304141	85.5831303	32.10295253	0.375108417	-1.414620459	2.31E-08	1.01E-05
ENSG00000177225.14	PDDC1	protein_coding	402.8701344	536.1225116	269.6177572	0.502903257	-0.991647198	2.55E-08	1.08E-05
ENSG00000148344.10	PTGES	protein_coding	1490.936469	1081.332723	1900.540214	1.757590585	0.813599047	2.70E-08	1.12E-05
ENSG00000116871.13	MAP7D1	protein_coding	1408.206956	1789.319625	1027.094287	0.574013873	-0.800842491	2.79E-08	1.13E-05
ENSG00000166794.4	PPIB	protein_coding	2647.430935	3352.200256	1942.661615	0.579518366	-0.787073711	3.07E-08	1.23E-05
ENSG00000131018.20	SYNE1	protein_coding	921.3210989	1179.814839	662.8273587	0.561806257	-0.831855403	3.26E-08	1.28E-05
ENSG00000274290.1	HIST1H2BE	protein_coding	1040.190773	706.5621713	1373.819375	1.944371537	0.95930392	4.85E-08	1.88E-05
ENSG00000158373.8	HIST1H2BD	protein_coding	9366.826167	6972.548931	11761.1034	1.686772444	0.754265359	5.53E-08	2.10E-05
ENSG00000070047.9	PHRF1	protein_coding	874.3154102	1115.324588	633.3062323	0.567822353	-0.816488451	5.92E-08	2.22E-05
ENSG00000108465.12	CDK5RAP3	protein_coding	240.9622325	313.9272642	167.9972008	0.535146895	-0.901993136	6.18E-08	2.28E-05
ENSG00000178150.6	ZNF114	protein_coding	63.7645798	91.68414579	35.84501381	0.390961965	-1.354899834	6.51E-08	2.36E-05
ENSG00000187837.3	HIST1H1C	protein_coding	27470.30303	20556.04102	34384.56505	1.672723119	0.74219866	7.44E-08	2.66E-05
ENSG00000182253.12	SYNM	protein_coding	661.5815085	845.3480777	477.8149392	0.565228634	-0.823093542	8.05E-08	2.83E-05
ENSG00000054654.13	SYNE2	protein_coding	2259.477551	3147.180174	1371.774927	0.435874291	-1.198015982	9.30E-08	3.22E-05
ENSG00000116285.10	ERRFI1	protein_coding	7517.988737	5593.790902	9442.186572	1.687976318	0.755294664	1.05E-07	3.60E-05
ENSG00000151914.15	DST	protein_coding	6954.201396	9415.589344	4492.813447	0.477167523	-1.067432241	1.16E-07	3.90E-05
ENSG00000135373.10	EHF	protein_coding	1543.648473	1141.49857	1945.798376	1.704599925	0.769433174	1.20E-07	3.99E-05
ENSG00000197321.12	SVIL	protein_coding	2706.859912	3392.884895	2020.834929	0.595609634	-0.747561006	1.32E-07	4.31E-05
ENSG00000164284.12	GRPEL2	protein_coding	966.7128434	712.7569208	1220.668766	1.712601773	0.776189724	1.54E-07	4.97E-05
ENSG00000164400.5	CSF2	protein_coding	287.0228461	143.70142	430.3442721	2.994711341	1.582416949	1.70E-07	5.42E-05
ENSG00000169914.5	OTUD3	protein_coding	150.2090177	200.5551019	99.86293341	0.49793265	-1.005977476	1.80E-07	5.52E-05
ENSG00000143878.9	RHOB	protein_coding	1029.588755	767.6799537	1291.497556	1.682338518	0.750468032	1.76E-07	5.52E-05
ENSG00000175906.4	ARL4D	protein_coding	167.8827607	111.8973971	223.8681244	2.000655334	1.000472646	1.81E-07	5.52E-05
ENSG00000023445.11	BIRC3	protein_coding	1134.495645	800.8456958	1468.145595	1.833244035	0.874398845	1.91E-07	5.76E-05
ENSG00000153879.6	CEBPG	protein_coding	1722.209374	1278.115043	2166.303705	1.694920748	0.761217816	2.17E-07	6.45E-05
ENSG00000119596.15	YLPM1	protein_coding	571.9123699	726.3190855	417.5056543	0.574824017	-0.798807754	2.33E-07	6.85E-05
ENSG00000167880.5	EVPL	protein_coding	412.0746191	579.5873689	244.5618692	0.42195859	-1.24482667	2.39E-07	6.94E-05
ENSG00000203814.6	HIST2H2BF	protein_coding	4338.880527	3276.958708	5400.802345	1.648114251	0.720816256	2.52E-07	7.06E-05
ENSG00000006747.12	SCIN	protein_coding	41.88505221	60.55758966	23.21251476	0.383313056	-1.383404956	2.52E-07	7.06E-05
ENSG00000112715.18	VEGFA	protein_coding	2751.788778	1871.9128	3631.664755	1.940082228	0.9561178	2.73E-07	7.43E-05
ENSG00000168209.4	DDIT4	protein_coding	4789.815499	1786.483025	7793.147973	4.362284927	2.125084004	2.72E-07	7.43E-05
ENSG00000181852.15	RNF41	protein_coding	1465.713712	1076.552586	1854.874839	1.72297653	0.78490305	2.75E-07	7.43E-05
ENSG00000134363.9	FST	protein_coding	882.1073441	1107.357484	656.8572047	0.593175388	-0.753469357	2.80E-07	7.48E-05
ENSG00000134324.9	LPIN1	protein_coding	1272.342023	1593.281684	951.4023624	0.59713381	-0.743873837	2.89E-07	7.62E-05
ENSG00000197296.5	FITM2	protein_coding	330.9978935	424.9690793	237.0267077	0.557750479	-0.842308247	3.32E-07	8.56E-05
ENSG00000147408.12	CSGALNACT1	protein_coding	144.8889709	95.7667418	194.0112	2.02587241	1.018543316	3.39E-07	8.59E-05
ENSG00000085872.12	CHERP	protein_coding	218.9302567	285.5478452	152.3126682	0.53340507	-0.906696558	3.40E-07	8.59E-05
ENSG00000197467.11	COL13A1	protein_coding	2181.718044	2707.763658	1655.672429	0.611453819	-0.709684554	3.64E-07	9.09E-05
ENSG00000119397.14	CNTRL	protein_coding	613.1446926	790.0837114	436.2056737	0.552100578	-0.856996983	3.72E-07	9.18E-05
ENSG00000265972.3	TXNIP	protein_coding	5337.343331	3839.472719	6835.213942	1.780248082	0.832078298	4.25E-07	0.000103793
ENSG00000178665.12	ZNF713	protein_coding	34.46116202	50.97688857	17.94543547	0.352030812	-1.506226387	5.51E-07	0.000133137
ENSG00000233822.4	HIST1H2BN	protein_coding	2036.696728	1543.650613	2529.742842	1.638805323	0.712644484	5.64E-07	0.000134935
ENSG00000096433.8	ITPR3	protein_coding	1923.986471	2392.122005	1455.850936	0.608602292	-0.716428327	6.19E-07	0.000146658
ENSG00000185630.16	PBX1	protein_coding	515.0119911	384.4384361	645.5855461	1.679295006	0.747855695	7.48E-07	0.000175309
ENSG00000111799.18	COL12A1	protein_coding	734.592316	928.3245934	540.8600386	0.58261953	-0.779374031	7.74E-07	0.000178382
ENSG00000196584.2	XRCC2	protein_coding	305.7989286	398.5379859	213.0598713	0.534603673	-0.903458344	7.76E-07	0.000178382
ENSG00000139437.15	TCHP	protein_coding	287.9222711	368.7931487	207.0513935	0.56142961	-0.832822942	8.41E-07	0.000191388
ENSG00000047056.12	WDR37	protein_coding	477.7385943	604.7754931	350.7016955	0.579887412	-0.786155274	8.51E-07	0.000191678
ENSG00000155090.12	KLF10	protein_coding	1351.700721	1017.656125	1685.745316	1.656497981	0.728136445	8.69E-07	0.000193934
ENSG00000144810.13	COL8A1	protein_coding	936.6510394	1172.980831	700.3212479	0.597044069	-0.744090672	1.00E-06	0.00021896
ENSG00000185130.5	HIST1H2BL	protein_coding	1846.249356	1154.614623	2537.884089	2.198035639	1.136214778	1.07E-06	0.000232455
ENSG00000170734.9	POLH	protein_coding	565.6617849	711.1828684	420.1407013	0.590763248	-0.759348017	1.15E-06	0.000247032
ENSG00000168298.5	HIST1H1E	protein_coding	23199.42266	17164.00102	29234.84431	1.703265123	0.768303016	1.21E-06	0.000257701
ENSG00000127616.15	SMARCA4	protein_coding	1473.62666	1817.138507	1130.114813	0.621920018	-0.685199041	1.39E-06	0.000293836
ENSG00000117724.10	CENPF	protein_coding	8501.869298	11944.62795	5059.110649	0.423546943	-1.239406219	1.42E-06	0.000296347
ENSG00000142751.12	GPN2	protein_coding	302.4999941	383.5216909	221.4782973	0.577485713	-0.792142839	1.43E-06	0.000296778
ENSG00000103550.11	KNOP1	protein_coding	410.1430637	513.9830456	306.3030817	0.59594005	-0.746760889	1.57E-06	0.00032274
ENSG00000065911.9	MTHFD2	protein_coding	2283.784408	1669.935979	2897.632837	1.735176003	0.795082006	1.67E-06	0.00033935
ENSG00000108557.15	RAI1	protein_coding	269.2239259	353.7918068	184.6560449	0.521934204	-0.938060147	1.77E-06	0.00035694
ENSG00000144674.14	GOLGA4	protein_coding	2030.004564	2797.927348	1262.08178	0.451077395	-1.148553104	1.89E-06	0.000373241
ENSG00000168386.16	FILIP1L	protein_coding	155.3945243	202.1369188	108.6521298	0.537517493	-0.895616388	1.90E-06	0.000373241
ENSG00000167110.14	GOLGA2	protein_coding	856.5826563	1056.683417	656.481896	0.621266394	-0.686716077	1.93E-06	0.000376413
ENSG00000153714.5	LURAP1L	protein_coding	53.04557635	32.06694456	74.02420814	2.308427234	1.206910257	2.15E-06	0.000415745
ENSG00000128191.11	DGCR8	protein_coding	436.2311595	547.1070958	325.3552232	0.59468288	-0.749807552	2.29E-06	0.000440078
ENSG00000133026.10	MYH10	protein_coding	611.0736408	775.5103292	446.6369523	0.575926504	-0.79604338	2.34E-06	0.000445923
ENSG00000137776.14	SLTM	protein_coding	784.1031022	1034.571975	533.6342298	0.515801938	-0.9551109	2.37E-06	0.000446624
ENSG00000138735.13	PDE5A	protein_coding	341.8927175	465.1787612	218.6066738	0.469941218	-1.089447784	2.77E-06	0.000518503
ENSG00000132694.16	ARHGEF11	protein_coding	662.2577507	823.398353	501.1171484	0.608596248	-0.716442655	2.94E-06	0.000545045
ENSG00000163898.7	LIPH	protein_coding	105.9742722	71.15941424	140.7891302	1.97850322	0.984409413	3.00E-06	0.000552377
ENSG00000134871.15	COL4A2	protein_coding	2351.085902	2940.874017	1761.297786	0.598902835	-0.739606133	3.03E-06	0.000554499
ENSG00000128567.14	PODXL	protein_coding	2182.068341	2678.726753	1685.409929	0.629183222	-0.668447895	3.15E-06	0.00057181
ENSG00000276410.1	HIST1H2BB	protein_coding	5771.143709	4508.90422	7033.383197	1.55988747	0.641441957	3.19E-06	0.000574246
ENSG00000124491.13	F13A1	protein_coding	343.5041574	432.9133793	254.0949356	0.586941748	-0.768710767	3.36E-06	0.000599667
ENSG00000146909.5	NOM1	protein_coding	735.4540235	907.2151006	563.6929464	0.621344316	-0.686535139	3.60E-06	0.000638294
ENSG00000115306.13	SPTBN1	protein_coding	12832.13482	15620.3504	10043.91924	0.643002172	-0.637104484	3.82E-06	0.00067181
ENSG00000143850.10	PLEKHA6	protein_coding	271.785342	341.6656236	201.9050603	0.590943444	-0.75890803	3.86E-06	0.000674496
ENSG00000148840.8	PPRC1	protein_coding	456.0761696	567.8971818	344.2551574	0.606192755	-0.722151484	4.07E-06	0.000705441
ENSG00000160062.12	ZBTB8A	protein_coding	93.012562	123.8373227	62.18780125	0.502173334	-0.993742673	4.15E-06	0.000706732
ENSG00000152104.9	PTPN14	protein_coding	5545.130605	6771.649438	4318.611772	0.637748869	-0.648939659	4.14E-06	0.000706732
ENSG00000197061.4	HIST1H4C	protein_coding	9180.611674	7208.995704	11152.22764	1.546987695	0.629461721	4.17E-06	0.000706732
ENSG00000113389.13	NPR3	protein_coding	156.0900505	109.484936	202.6951649	1.851352089	0.888579292	4.21E-06	0.000708055
ENSG00000068400.11	GRIPAP1	protein_coding	252.0149033	318.1387068	185.8910997	0.58430834	-0.775198213	4.27E-06	0.00071308
ENSG00000185298.10	CCDC137	protein_coding	437.1712202	545.2267192	329.1157211	0.603630948	-0.728261322	4.55E-06	0.000754102
ENSG00000082497.9	SERTAD4	protein_coding	555.3840488	698.5120611	412.2560364	0.590191722	-0.760744408	4.63E-06	0.00076231
ENSG00000173451.4	THAP2	protein_coding	113.6018113	75.36681379	151.8368087	2.014637492	1.010520268	4.80E-06	0.000784276
ENSG00000130772.11	MED18	protein_coding	185.8278889	237.5532512	134.1025267	0.564515645	-0.824914531	4.85E-06	0.000786868
ENSG00000031003.8	FAM13B	protein_coding	895.6892054	1121.759167	669.6192443	0.596936726	-0.744350078	5.34E-06	0.000860587
ENSG00000204469.10	PRRC2A	protein_coding	2548.499305	3103.503921	1993.494689	0.642336772	-0.638598207	5.64E-06	0.000903294
ENSG00000275023.2	MLLT6	protein_coding	681.0204259	841.1558721	520.8849796	0.619249056	-0.691408331	5.88E-06	0.000935438
ENSG00000150051.11	MKX	protein_coding	115.204416	73.81532541	156.5935066	2.121422696	1.085032108	6.01E-06	0.00094318
ENSG00000128731.13	HERC2	protein_coding	1182.334996	1449.054839	915.6151536	0.631870602	-0.662298949	6.00E-06	0.00094318
ENSG00000145555.12	MYO10	protein_coding	2480.448851	3021.602706	1939.294995	0.641810054	-0.639781706	6.12E-06	0.000944287
ENSG00000274641.1	HIST1H2BO	protein_coding	7090.197726	5096.47613	9083.919322	1.782392204	0.833814828	6.08E-06	0.000944287
ENSG00000204388.6	HSPA1B	protein_coding	926.2856557	1139.586936	712.9843753	0.625651587	-0.676568622	6.14E-06	0.000944287
ENSG00000167978.14	SRRM2	protein_coding	611.4340352	756.5512228	466.3168477	0.616371811	-0.69812721	6.19E-06	0.000946009
ENSG00000140948.9	ZCCHC14	protein_coding	242.7449596	307.0181965	178.4717227	0.581306661	-0.782628655	6.29E-06	0.000954556
ENSG00000169213.6	RAB3B	protein_coding	19.73678034	30.85816549	8.615395195	0.279193369	-1.840663416	6.41E-06	0.000966221
ENSG00000177508.11	IRX3	protein_coding	79.74176075	105.8544243	53.62909721	0.506630664	-0.980993697	6.58E-06	0.000985005
ENSG00000125633.8	CCDC93	protein_coding	664.9837698	818.5490999	511.4184397	0.624786515	-0.678564779	6.95E-06	0.001034713
ENSG00000115008.5	IL1A	protein_coding	35.02833368	12.90887259	57.14779478	4.42701672	2.146334822	7.09E-06	0.00103549
ENSG00000180730.4	SHISA2	protein_coding	999.7115966	778.1510555	1221.272138	1.569453809	0.650262569	7.03E-06	0.00103549
ENSG00000170004.14	CHD3	protein_coding	1935.300796	2351.937343	1518.66425	0.645707784	-0.631046676	7.09E-06	0.00103549
ENSG00000219481.8	NBPF1	protein_coding	525.9436896	648.9234145	402.9639648	0.62097307	-0.687397391	7.14E-06	0.001035529
ENSG00000047410.11	TPR	protein_coding	5016.068072	6435.787129	3596.349016	0.558804843	-0.839583571	7.24E-06	0.001037259
ENSG00000105835.9	NAMPT	protein_coding	5634.735303	4395.951479	6873.519128	1.563602137	0.644873462	7.20E-06	0.001037259
ENSG00000143458.9	GABPB2	protein_coding	151.9544852	193.3464397	110.5625307	0.571836393	-0.806325655	7.46E-06	0.001062464
ENSG00000125351.8	UPF3B	protein_coding	80.69121376	108.1265722	53.25585531	0.492532541	-1.021709051	7.77E-06	0.00109264
ENSG00000198695.2	MT-ND6	protein_coding	16.33636613	25.90080676	6.771925492	0.261456161	-1.935359031	7.92E-06	0.001107171
ENSG00000160633.10	SAFB	protein_coding	817.416078	1019.717891	615.1142651	0.603220038	-0.729243741	8.10E-06	0.001126183
ENSG00000146223.12	RPL7L1	protein_coding	5336.719394	6462.124913	4211.313876	0.651691809	-0.617738232	8.17E-06	0.001126276
ENSG00000185561.9	TLCD2	protein_coding	42.40500637	59.37332606	25.43668668	0.428419433	-1.222904173	8.20E-06	0.001126276
ENSG00000157514.14	TSC22D3	protein_coding	607.8066847	400.9979268	814.6154426	2.031470459	1.022524386	8.74E-06	0.001193555
ENSG00000100219.14	XBP1	protein_coding	2414.729095	1504.555054	3324.903137	2.209891308	1.143975414	8.86E-06	0.001202464
ENSG00000065000.13	AP3D1	protein_coding	2259.248461	2742.872262	1775.62466	0.647359589	-0.627360786	9.29E-06	0.00125322
ENSG00000184634.13	MED12	protein_coding	503.8425826	621.7455639	385.9396014	0.620735593	-0.687949222	9.37E-06	0.001256986
ENSG00000088836.10	SLC4A11	protein_coding	187.4005587	241.0353133	133.7658042	0.554963513	-0.849535173	9.76E-06	0.00130147
ENSG00000076356.6	PLXNA2	protein_coding	625.2404473	769.645903	480.8349916	0.624748329	-0.678652958	1.02E-05	0.001339166
ENSG00000141574.5	SECTM1	protein_coding	145.2645698	101.4130839	189.1160557	1.864809238	0.899028056	1.09E-05	0.001429384
ENSG00000185567.6	AHNAK2	protein_coding	2729.158442	3308.023338	2150.293546	0.650023693	-0.621435791	1.18E-05	0.001532727
ENSG00000196199.11	MPHOSPH8	protein_coding	384.4890346	489.3140575	279.6640118	0.571542974	-0.807066116	1.20E-05	0.001548328
ENSG00000213676.8	ATF6B	protein_coding	460.5133676	568.0023603	353.024375	0.621519204	-0.686129125	1.23E-05	0.001578278
ENSG00000119138.4	KLF9	protein_coding	117.9112608	82.0335414	153.7889801	1.874708534	0.906666313	1.26E-05	0.001613201
ENSG00000105173.11	CCNE1	protein_coding	192.9004805	244.9414294	140.8595316	0.575074343	-0.798179622	1.28E-05	0.001622211
ENSG00000109265.10	KIAA1211	protein_coding	137.5171191	185.700571	89.33366714	0.481062964	-1.055702361	1.34E-05	0.00168425
ENSG00000146555.16	SDK1	protein_coding	184.3160929	234.1647104	134.4674754	0.574243126	-0.800266412	1.34E-05	0.00168425
ENSG00000185352.8	HS6ST3	protein_coding	8.410192033	14.19664505	2.623739015	0.184814018	-2.435853906	1.35E-05	0.001687459
ENSG00000141027.18	NCOR1	protein_coding	1864.191915	2256.14981	1472.23402	0.65254267	-0.615855853	1.40E-05	0.001732849
ENSG00000013288.6	MAN2B2	protein_coding	611.3031216	749.78265	472.8235931	0.630614209	-0.665170417	1.44E-05	0.001773461
ENSG00000180596.7	HIST1H2BC	protein_coding	7328.457311	5538.864722	9118.0499	1.646194727	0.719135001	1.51E-05	0.001839395
ENSG00000148926.7	ADM	protein_coding	279.1381006	349.6330974	208.6431038	0.596748721	-0.744804525	1.50E-05	0.001839395
ENSG00000198910.10	L1CAM	protein_coding	604.0904712	810.4877388	397.6932036	0.4906838	-1.027134453	1.52E-05	0.001850815
ENSG00000132763.12	MMACHC	protein_coding	179.2593868	228.3618355	130.1569381	0.56995924	-0.811069345	1.55E-05	0.001873538
ENSG00000104549.9	SQLE	protein_coding	633.8307251	772.519348	495.1421022	0.640944597	-0.641728439	1.58E-05	0.001897203
ENSG00000127914.14	AKAP9	protein_coding	1429.485004	1976.102368	882.8676395	0.446772219	-1.162388616	1.61E-05	0.001931818
ENSG00000102144.11	PGK1	protein_coding	20589.29499	16347.5286	24831.06139	1.518948949	0.603073382	1.63E-05	0.001938523
ENSG00000130254.9	SAFB2	protein_coding	460.6747782	564.600871	356.7486853	0.631859963	-0.662323242	1.69E-05	0.002003232
ENSG00000153208.14	MERTK	protein_coding	509.7850851	627.5342517	392.0359185	0.624724336	-0.678708365	1.85E-05	0.002173234
ENSG00000205903.4	ZNF316	protein_coding	246.3351372	319.2227354	173.447539	0.543343314	-0.880064035	1.85E-05	0.002173234
ENSG00000184678.9	HIST2H2BE	protein_coding	8901.504276	6572.094255	11230.9143	1.708879067	0.773050304	1.98E-05	0.002312215
ENSG00000112902.9	SEMA5A	protein_coding	33.28163546	47.06081289	19.50245804	0.414409715	-1.270870272	2.07E-05	0.00238594
ENSG00000159433.9	STARD9	protein_coding	129.7113644	167.4764648	91.94626394	0.54901006	-0.86509551	2.27E-05	0.002612925
ENSG00000173614.11	NMNAT1	protein_coding	140.4233275	177.8596988	102.9869562	0.579034806	-0.788278023	2.37E-05	0.002715536
ENSG00000276234.2	TADA2A	protein_coding	432.3476833	529.5247399	335.1706266	0.632964999	-0.659802369	2.41E-05	0.002746978
ENSG00000105514.5	RAB3D	protein_coding	265.3976077	189.6745831	341.1206322	1.798451994	0.84675565	2.46E-05	0.002783909
ENSG00000198466.10	ZNF587	protein_coding	363.0183099	446.3092894	279.7273304	0.626756684	-0.674022618	2.47E-05	0.002786463
ENSG00000137331.11	IER3	protein_coding	3872.556461	2858.680981	4886.431942	1.709330973	0.773431769	2.49E-05	0.002789291
ENSG00000102870.5	ZNF629	protein_coding	438.1169605	535.3749069	340.859014	0.636673497	-0.651374386	2.52E-05	0.002809354
ENSG00000181634.7	TNFSF15	protein_coding	56.75561869	30.628002	82.88323538	2.706126093	1.436229064	2.55E-05	0.002813566
ENSG00000158545.13	ZC3H18	protein_coding	369.5394385	455.1561727	283.9227044	0.623791835	-0.680863425	2.56E-05	0.002813566
ENSG00000268043.5	NBPF12	protein_coding	51.54774035	70.12677101	32.96870968	0.470130154	-1.088867876	2.57E-05	0.002814689
ENSG00000183337.14	BCOR	protein_coding	164.4337733	208.1089562	120.7585905	0.580266187	-0.785213232	2.63E-05	0.002862767
ENSG00000130396.18	MLLT4	protein_coding	956.8230943	1157.48141	756.1647783	0.653284598	-0.614216467	2.66E-05	0.002866456
ENSG00000108448.18	TRIM16L	protein_coding	362.1163082	279.1295644	445.103052	1.594610922	0.673204456	2.65E-05	0.002866456
ENSG00000079313.9	REXO1	protein_coding	240.2535839	309.9653	170.5418677	0.550196643	-0.861980756	2.69E-05	0.002879544
ENSG00000130382.8	MLLT1	protein_coding	502.5854323	616.4857335	388.6851311	0.6304852	-0.665465589	2.69E-05	0.002879544
ENSG00000065526.8	SPEN	protein_coding	328.4389812	423.4496642	233.4282981	0.551253946	-0.859211018	2.75E-05	0.002924046
ENSG00000176171.9	BNIP3	protein_coding	2170.12405	1718.409027	2621.839072	1.525736324	0.609505659	2.79E-05	0.002962426
ENSG00000119004.12	CYP20A1	protein_coding	720.8413166	876.070661	565.6119721	0.645623689	-0.63123458	2.96E-05	0.003108867
