Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000196562.12	SULF2	protein_coding	4439.514942	8873.367004	5.662880597	0.000638188	-10.61372981	0	0
ENSG00000147065.14	MSN	protein_coding	6037.916971	8.929310519	12066.90463	1351.381454	10.40021925	0	0
ENSG00000227234.1	SPANXB2	protein_coding	2206.049065	4.38718164	4407.710947	1004.679384	9.972519463	0	0
ENSG00000198121.11	LPAR1	protein_coding	1771.157868	7.972183064	3534.343552	443.3344699	8.792251728	3.1344985677055e-310	2.72E-307
ENSG00000163430.7	FSTL1	protein_coding	1897.223938	10.92425691	3783.523619	346.3415085	8.436051493	0.00E+00	4.85E-306
ENSG00000197956.7	S100A6	protein_coding	25330.43467	475.563755	50185.30559	105.5280287	6.721482426	4.39E-303	3.55E-300
ENSG00000129514.5	FOXA1	protein_coding	1899.357123	3793.837413	4.876833069	0.001285462	-9.603497547	1.59E-302	1.24E-299
ENSG00000163171.7	CDC42EP3	protein_coding	1854.681962	12.63925291	3696.724672	292.4796819	8.192192596	2.60E-301	1.97E-298
ENSG00000139318.7	DUSP6	protein_coding	4303.028271	65.68507872	8540.371462	130.0199624	7.022589331	1.02E-295	7.49E-293
ENSG00000154127.7	UBASH3B	protein_coding	2191.77119	24.73695041	4358.805431	176.2062566	7.461121341	2.85E-288	2.03E-285
ENSG00000145431.8	PDGFC	protein_coding	1591.731611	11.92550948	3171.537713	265.9456788	8.054987785	1.04E-287	7.23E-285
ENSG00000018510.10	AGPS	protein_coding	1341.850902	1.417991389	2682.283812	1891.60797	10.88539741	2.82E-287	1.90E-284
ENSG00000177469.12	PTRF	protein_coding	5929.713439	110.1941351	11749.23274	106.6230315	6.736375297	8.53E-287	5.60E-284
ENSG00000122861.13	PLAU	protein_coding	3594.31473	26.67815184	7161.951307	268.457551	8.068550174	3.21E-286	2.05E-283
ENSG00000134955.9	SLC37A2	protein_coding	1325.873523	6.846510734	2644.900536	386.3136478	8.593628836	2.76E-284	1.72E-281
ENSG00000276410.1	HIST1H2BB	protein_coding	2269.127539	29.35085868	4508.90422	153.6208623	7.263230343	7.99E-284	4.85E-281
ENSG00000109113.15	RAB34	protein_coding	1166.666525	5.153837892	2328.179211	451.736989	8.819339239	1.98E-280	1.17E-277
ENSG00000085662.11	AKR1B1	protein_coding	919.7863523	0.939427661	1838.633277	1957.184521	10.93456406	1.03E-278	5.93E-276
ENSG00000111348.6	ARHGDIB	protein_coding	1438.83531	12.34635046	2865.32427	232.0786437	7.858469959	5.47E-277	3.08E-274
ENSG00000183853.15	KIRREL	protein_coding	898.5120714	1.417991389	1795.606151	1266.302578	10.30640646	2.55E-272	1.40E-269
ENSG00000102038.13	SMARCA1	protein_coding	1579.673491	4.090114843	3155.256867	771.4347856	9.591400391	7.56E-272	4.08E-269
ENSG00000122862.4	SRGN	protein_coding	808.7152594	0.469713831	1616.960805	3442.43814	11.74921501	1.01E-270	5.31E-268
ENSG00000135842.14	FAM129A	protein_coding	1561.565103	18.09842411	3105.031782	171.5636546	7.422600143	6.82E-269	3.52E-266
ENSG00000083307.8	GRHL2	protein_coding	1231.397525	2459.961548	2.833500966	0.001151848	-9.761834355	4.37E-268	2.21E-265
ENSG00000134871.15	COL4A2	protein_coding	1470.906722	0.939427661	2940.874017	3130.495448	11.61217529	6.68E-267	3.31E-264
ENSG00000104368.15	PLAT	protein_coding	2062.138136	5.628299462	4118.647973	731.7748461	9.515256015	2.40E-266	1.16E-263
ENSG00000175356.10	SCUBE2	protein_coding	1278.115047	2552.176692	4.05340265	0.001588214	-9.298379003	1.45E-265	6.90E-263
ENSG00000197343.8	ZNF655	protein_coding	765.6576119	0.793268132	1530.521956	1929.387926	10.91392753	9.81E-263	4.58E-260
ENSG00000143061.15	IGSF3	protein_coding	1515.282236	3017.479702	13.0847707	0.004336324	-7.849311613	4.22E-259	1.93E-256
ENSG00000071967.9	CYBRD1	protein_coding	1239.934168	14.54928129	2465.319054	169.4461057	7.40468267	1.45E-257	6.50E-255
ENSG00000170955.9	PRKCDBP	protein_coding	1147.807042	1.732695793	2293.881388	1323.880047	10.37055669	2.81E-257	1.24E-254
ENSG00000127920.5	GNG11	protein_coding	683.3003711	0.230431967	1366.37031	5929.603995	12.53372004	5.87E-257	2.54E-254
ENSG00000169715.12	MT1E	protein_coding	685.1959668	0.553986268	1369.837947	2472.692965	11.2718674	1.31E-253	5.60E-251
ENSG00000136231.11	IGF2BP3	protein_coding	699.1153594	0.793268132	1397.437451	1761.62056	10.7826875	2.84E-253	1.19E-250
ENSG00000135272.7	MDFIC	protein_coding	817.4043338	3.815495578	1630.993172	427.4656171	8.739664572	8.64E-253	3.55E-250
ENSG00000162981.13	FAM84A	protein_coding	953.8681264	1906.605066	1.131186492	0.000593299	-10.71895352	1.74E-250	7.05E-248
ENSG00000105974.9	CAV1	protein_coding	12307.20166	411.0388265	24203.3645	58.8834021	5.879789123	3.65E-250	1.45E-247
ENSG00000171587.12	DSCAM	protein_coding	922.3501998	1843.980928	0.719471283	0.000390173	-11.32359901	7.77E-249	3.04E-246
ENSG00000136869.13	TLR4	protein_coding	629.5562729	0.6912959	1258.42125	1820.380028	10.83002395	2.08E-246	8.01E-244
ENSG00000111846.13	GCNT2	protein_coding	894.7736411	8.477817688	1781.069464	210.0858417	7.714835127	7.41E-246	2.81E-243
ENSG00000148516.19	ZEB1	protein_coding	882.9578226	7.764136442	1758.151509	226.4452102	7.823018213	2.33E-245	8.72E-243
ENSG00000162511.7	LAPTM5	protein_coding	679.637853	1.878855322	1357.396851	722.4594862	9.496772877	4.54E-245	1.67E-242
ENSG00000147676.11	MAL2	protein_coding	4531.441122	9021.015955	41.8662894	0.004640973	-7.751357052	6.52E-244	2.36E-241
ENSG00000221963.5	APOL6	protein_coding	831.2037238	7.781836237	1654.625611	212.6266296	7.732178483	5.45E-240	1.94E-237
ENSG00000136542.6	GALNT5	protein_coding	592.8085097	0.708995694	1184.908024	1671.248546	10.70671059	1.16E-238	4.08E-236
ENSG00000187498.12	COL4A1	protein_coding	598.8433291	0.478563728	1197.208095	2501.66911	11.28867526	1.91E-238	6.64E-236
ENSG00000117020.14	AKT3	protein_coding	812.6782065	7.648690951	1617.707722	211.5012533	7.724522402	3.65E-238	1.25E-235
ENSG00000102271.11	KLHL4	protein_coding	915.8708283	12.51495752	1819.226699	145.3641929	7.183528128	1.67E-235	5.56E-233
ENSG00000165029.13	ABCA1	protein_coding	1208.888804	24.14392141	2393.633688	99.14022031	6.63139856	8.19E-235	2.69E-232
ENSG00000134802.15	SLC43A3	protein_coding	578.0174762	0.930577764	1155.104375	1241.27657	10.27760888	2.61E-234	8.46E-232
ENSG00000127990.13	SGCE	protein_coding	540.8973619	0.478563728	1081.31616	2259.502962	11.14178973	4.71E-234	1.50E-231
ENSG00000173482.14	PTPRM	protein_coding	616.0463522	1.918940462	1230.173764	641.0692715	9.324336447	5.56E-234	1.75E-231
ENSG00000122786.17	CALD1	protein_coding	1229.000622	8.641677011	2449.359566	283.4356761	8.146877552	5.38E-233	1.67E-230
ENSG00000144642.18	RBMS3	protein_coding	545.0379068	0.478563728	1089.59725	2276.80701	11.15279629	7.63E-233	2.34E-230
ENSG00000144810.13	COL8A1	protein_coding	586.9601293	0.939427661	1172.980831	1248.612192	10.28610974	8.35E-233	2.53E-230
ENSG00000068366.17	ACSL4	protein_coding	3932.495238	143.3754404	7721.615035	53.85591155	5.751032807	7.42E-232	2.22E-229
ENSG00000140937.11	CDH11	protein_coding	1078.570777	4.515641375	2152.625913	476.7043558	8.896950998	1.84E-231	5.45E-229
ENSG00000196154.9	S100A4	protein_coding	3139.178197	18.58167339	6259.774721	336.8789555	8.396086497	2.53E-230	7.40E-228
ENSG00000183044.9	ABAT	protein_coding	888.458242	1772.199064	4.717420296	0.002661902	-8.553326807	7.01E-229	2.02E-226
ENSG00000122870.9	BICC1	protein_coding	522.1669102	0.708995694	1043.624825	1471.976252	10.52353868	2.50E-228	7.14E-226
ENSG00000118523.5	CTGF	protein_coding	1644.008798	47.75526167	3240.262334	67.85142036	6.084307111	2.57E-227	7.25E-225
ENSG00000145362.14	ANK2	protein_coding	580.341744	2.849518226	1157.83397	406.3262201	8.666494654	4.19E-226	1.17E-223
ENSG00000060558.3	GNA15	protein_coding	536.0321176	1.586536263	1070.477699	674.7262724	9.398158528	4.52E-226	1.25E-223
ENSG00000106366.8	SERPINE1	protein_coding	2069.500997	37.79269339	4101.209301	108.5185768	6.761798222	8.46E-224	2.31E-221
ENSG00000146648.13	EGFR	protein_coding	2384.177531	85.29109778	4683.063964	54.90683185	5.778913764	1.89E-222	5.08E-220
ENSG00000178163.5	ZNF518B	protein_coding	476.3358132	0.717845592	951.9537809	1326.126109	10.37300226	6.27E-220	1.67E-217
ENSG00000196639.6	HRH1	protein_coding	504.1981756	1.577686366	1006.818665	638.161479	9.317777716	1.02E-219	2.69E-217
ENSG00000233276.3	GPX1	protein_coding	1700.098256	3.474241483	3396.722271	977.6874429	9.933229513	1.53E-218	3.99E-216
ENSG00000138134.9	STAMBPL1	protein_coding	636.4630168	6.908981219	1266.017052	183.2422194	7.517608132	2.20E-218	5.68E-216
ENSG00000113739.8	STC2	protein_coding	1095.935836	2174.897033	16.97463924	0.007804801	-7.001422376	2.68E-218	6.85E-216
ENSG00000135373.10	EHF	protein_coding	573.1090467	4.719523651	1141.49857	241.8673269	7.918072083	1.48E-217	3.74E-215
ENSG00000168497.4	SDPR	protein_coding	550.7626482	0.478563728	1101.046733	2300.731687	11.16787703	2.81E-217	7.02E-215
ENSG00000120337.8	TNFSF18	protein_coding	420.6548408	0	841.3096817	Inf	Inf	1.42E-216	3.51E-214
ENSG00000173530.5	TNFRSF10D	protein_coding	445.8149503	0	891.6299006	Inf	Inf	1.97E-216	4.82E-214
ENSG00000142227.8	EMP3	protein_coding	1013.06051	24.21413719	2001.906883	82.67512762	6.369381462	1.00E-215	2.43E-213
ENSG00000214189.6	ZNF788	protein_coding	450.8806949	0.802118029	900.9592718	1123.22531	10.13343163	1.48E-215	3.56E-213
ENSG00000119917.11	IFIT3	protein_coding	1608.151688	55.11209258	3161.191283	57.35930419	5.841955618	5.32E-215	1.27E-212
ENSG00000116729.11	WLS	protein_coding	747.1863288	13.87158302	1480.501075	106.7290642	6.73780929	9.15E-214	2.15E-211
ENSG00000145246.11	ATP10D	protein_coding	781.9536847	14.69075527	1549.216614	105.4552054	6.7204865	5.32E-213	1.24E-210
ENSG00000242265.3	PEG10	protein_coding	923.2542381	22.64113638	1823.86734	80.55546813	6.331910618	9.18E-213	2.12E-210
ENSG00000159921.12	GNE	protein_coding	1106.275009	32.1645183	2180.385499	67.78853265	6.082969337	7.40E-212	1.69E-209
ENSG00000139117.11	CPNE8	protein_coding	423.6684582	0.478563728	846.8583527	1769.583242	10.78919391	2.89E-211	6.55E-209
ENSG00000124575.6	HIST1H1D	protein_coding	2046.707191	4090.888638	2.525744893	0.000617407	-10.66148962	2.72E-210	6.11E-208
ENSG00000185483.9	ROR1	protein_coding	507.2239929	3.319232056	1011.128754	304.6273164	8.250901506	3.90E-209	8.69E-207
ENSG00000183873.13	SCN5A	protein_coding	602.4426178	6.337295156	1198.54794	189.1261036	7.563204691	4.30E-209	9.49E-207
ENSG00000151388.8	ADAMTS12	protein_coding	502.6688348	3.487776931	1001.849893	287.2459772	8.166142878	5.06E-209	1.11E-206
ENSG00000091409.12	ITGA6	protein_coding	5457.089534	279.714879	10634.46419	38.01894353	5.248646538	5.42E-208	1.17E-205
ENSG00000151376.14	ME3	protein_coding	408.3065724	0.478563728	816.1345811	1705.383283	10.7358803	2.41E-207	5.17E-205
ENSG00000135318.9	NT5E	protein_coding	8126.649938	438.7698342	15814.53004	36.04288356	5.171642531	5.82E-207	1.23E-204
ENSG00000106066.11	CPVL	protein_coding	413.4950846	0.562836165	826.4273331	1468.326636	10.51995722	3.01E-206	6.30E-204
ENSG00000174099.8	MSRB3	protein_coding	523.1100004	5.552876922	1040.667124	187.410443	7.550057536	5.06E-206	1.05E-203
ENSG00000135480.12	KRT7	protein_coding	3663.087724	181.6448851	7144.530562	39.33240706	5.297646574	1.38E-205	2.83E-203
ENSG00000126860.9	EVI2A	protein_coding	412.2943181	0	824.5886362	Inf	Inf	3.58E-204	7.30E-202
ENSG00000149948.11	HMGA2	protein_coding	405.5950876	0.802118029	810.3880572	1010.310239	9.980582658	1.24E-203	2.51E-201
ENSG00000176697.16	BDNF	protein_coding	445.4176401	2.969128063	887.8661522	299.0326228	8.224159073	3.45E-203	6.93E-201
ENSG00000181104.6	F2R	protein_coding	992.4745347	31.53504731	1953.414022	61.94422361	5.95289785	1.56E-201	3.10E-199
ENSG00000139278.7	GLIPR1	protein_coding	673.6317907	9.68724125	1337.57634	138.0760844	7.109319647	7.00E-201	1.38E-198
ENSG00000164176.10	EDIL3	protein_coding	2257.551207	49.26989416	4465.83252	90.64018903	6.502078965	1.46E-200	2.85E-198
ENSG00000134363.9	FST	protein_coding	558.3785146	9.399545554	1107.357484	117.8096832	6.880314314	2.80E-199	5.44E-197
ENSG00000076706.12	MCAM	protein_coding	453.2682914	4.019377853	902.5172049	224.5415181	7.810838416	5.42E-199	1.04E-196
ENSG00000065361.12	ERBB3	protein_coding	2037.3547	3990.401624	84.30777498	0.021127642	-5.564724463	1.53E-198	2.93E-196
ENSG00000107957.14	SH3PXD2A	protein_coding	865.7674328	25.14523616	1706.389629	67.86134831	6.08451819	1.66E-198	3.14E-196
ENSG00000164056.8	SPRY1	protein_coding	832.3587029	23.33243228	1641.384973	70.34778689	6.136433132	1.93E-198	3.62E-196
ENSG00000180964.14	TCEAL8	protein_coding	391.9912579	1.400291594	782.5822242	558.8709004	9.126371248	2.19E-198	4.09E-196
ENSG00000163565.16	IFI16	protein_coding	547.3717267	0.323554301	1094.419899	3382.492197	11.72387089	1.01E-197	1.87E-195
ENSG00000145287.8	PLAC8	protein_coding	555.2269032	9.483296787	1100.97051	116.095756	6.859171424	4.35E-196	8.00E-194
ENSG00000196754.8	S100A2	protein_coding	731.7814409	20.04378988	1443.519092	72.01827101	6.170291059	7.69E-194	1.39E-191
ENSG00000000971.13	CFH	protein_coding	352.0523771	0.793268132	703.3114862	886.5999503	9.792139471	1.14E-192	2.05E-190
ENSG00000162639.13	HENMT1	protein_coding	546.8324315	1091.736559	1.928303493	0.001766272	-9.145076921	4.13E-192	7.37E-190
ENSG00000178695.5	KCTD12	protein_coding	1189.513168	50.74208953	2328.284246	45.8846742	5.519940459	8.34E-192	1.48E-189
ENSG00000101160.11	CTSZ	protein_coding	1244.672273	54.31765767	2435.026889	44.8293795	5.486372625	1.49E-191	2.60E-189
ENSG00000196542.6	SPTSSB	protein_coding	16922.07184	33796.27891	47.86477175	0.001416273	-9.463684465	5.00E-191	8.66E-189
ENSG00000135074.13	ADAM19	protein_coding	642.9239422	16.56492504	1269.282959	76.62473307	6.259738238	7.62E-191	1.31E-188
ENSG00000065534.16	MYLK	protein_coding	1270.636449	57.89920251	2483.373695	42.89132817	5.422614086	2.30E-190	3.93E-188
ENSG00000164251.4	F2RL1	protein_coding	5768.974964	364.9545216	11172.99541	30.61476086	4.936155509	4.44E-190	7.54E-188
ENSG00000173705.6	SUSD5	protein_coding	340.3261683	0.469713831	680.1826229	1448.078763	10.49992436	7.61E-190	1.28E-187
ENSG00000165731.15	RET	protein_coding	526.9009608	1053.494166	0.307756073	0.000292129	-11.74110738	1.36E-189	2.27E-187
ENSG00000139289.11	PHLDA1	protein_coding	3771.577481	233.546737	7309.608226	31.2982674	4.96801089	1.48E-189	2.45E-187
ENSG00000189334.6	S100A14	protein_coding	1634.330909	3266.733515	1.928303493	0.000590285	-10.72630092	5.02E-189	8.29E-187
ENSG00000117525.11	F3	protein_coding	2199.895529	123.3839177	4276.407141	34.6593561	5.115172947	6.84E-189	1.12E-186
ENSG00000271601.3	LIX1L	protein_coding	519.5791707	10.21936338	1028.938978	100.6852325	6.653708289	2.11E-188	3.43E-186
ENSG00000102024.15	PLS3	protein_coding	4012.667821	258.1551655	7767.180476	30.08725571	4.911080618	3.56E-187	5.76E-185
ENSG00000059804.13	SLC2A3	protein_coding	372.4328448	2.140522531	742.725167	346.983111	8.438721633	4.95E-187	7.95E-185
ENSG00000203805.8	PPAPDC1A	protein_coding	322.1923361	0.239281864	644.1453904	2691.994203	11.39445959	4.11E-186	6.56E-184
ENSG00000125798.12	FOXA2	protein_coding	339.7797353	0.939427661	678.620043	722.3760499	9.496606251	6.98E-186	1.11E-183
ENSG00000147883.10	CDKN2B	protein_coding	485.0752934	969.1455516	1.005035274	0.001037032	-9.913323407	2.10E-185	3.31E-183
ENSG00000204381.9	LAYN	protein_coding	327.158802	0.948277558	653.3693265	689.0064209	9.428373617	2.35E-185	3.67E-183
ENSG00000067798.11	NAV3	protein_coding	433.9119277	6.195299973	861.6285554	139.0777782	7.119748114	7.30E-185	1.14E-182
ENSG00000085117.9	CD82	protein_coding	590.1459299	14.60642064	1165.685439	79.80637199	6.318432035	1.57E-184	2.42E-182
ENSG00000176658.14	MYO1D	protein_coding	780.5257357	1542.945646	18.10582574	0.011734584	-6.413089456	9.72E-184	1.49E-181
ENSG00000182013.15	PNMAL1	protein_coding	320.4431611	0.957127455	639.9291948	668.5934994	9.384985518	1.94E-183	2.96E-181
ENSG00000105928.11	DFNA5	protein_coding	306.2475663	0.230431967	612.2647006	2657.030226	11.37559892	2.44E-183	3.69E-181
ENSG00000175832.10	ETV4	protein_coding	592.6114848	15.99330116	1169.229668	73.10746271	6.191946777	3.31E-183	4.99E-181
ENSG00000163513.15	TGFBR2	protein_coding	1994.152444	117.2145219	3871.090366	33.02568918	5.045516763	3.86E-183	5.78E-181
ENSG00000113594.7	LIFR	protein_coding	1893.34108	76.65879187	3710.023368	48.39658018	5.596833202	1.03E-182	1.53E-180
ENSG00000111252.8	SH2B3	protein_coding	1363.90026	74.77466761	2653.025853	35.48027611	5.148945332	3.01E-180	4.45E-178
ENSG00000079739.13	PGM1	protein_coding	1029.416734	51.18941802	2007.644051	39.21990381	5.293514092	5.24E-180	7.71E-178
ENSG00000179456.10	ZBTB18	protein_coding	579.763495	17.29220392	1142.234786	66.05489916	6.045593662	7.82E-180	1.14E-177
ENSG00000162909.15	CAPN2	protein_coding	8737.574453	658.5527067	16816.5962	25.53568762	4.674443003	3.72E-178	5.41E-176
ENSG00000085831.13	TTC39A	protein_coding	801.2257771	1579.888853	22.56270092	0.014281195	-6.129739477	2.24E-177	3.23E-175
ENSG00000104413.13	ESRP1	protein_coding	1641.033932	3277.421141	4.646722714	0.001417798	-9.462131796	3.34E-177	4.79E-175
ENSG00000172123.10	SLFN12	protein_coding	283.2247244	0.230431967	566.2190167	2457.206892	11.26280362	9.09E-176	1.30E-173
ENSG00000121895.7	TMEM156	protein_coding	344.8448202	3.788945887	685.9006946	181.0267856	7.500059371	2.53E-175	3.59E-173
ENSG00000179242.13	CDH4	protein_coding	367.7637714	0.230431967	735.2971108	3190.950984	11.63977073	3.70E-175	5.22E-173
ENSG00000115616.2	SLC9A2	protein_coding	432.0655305	863.1038336	1.027227356	0.001190155	-9.714634792	4.43E-175	6.21E-173
ENSG00000166106.3	ADAMTS15	protein_coding	438.3554285	9.572254775	867.1386022	90.58875078	6.501260004	1.23E-174	1.72E-172
ENSG00000149564.9	ESAM	protein_coding	436.6631478	8.969333471	864.3569621	96.36802611	6.59048265	7.07E-173	9.81E-171
ENSG00000131016.14	AKAP12	protein_coding	938.3256957	36.30421376	1840.347178	50.6923849	5.663697134	1.88E-171	2.59E-169
ENSG00000153551.11	CMTM7	protein_coding	312.457484	2.184709829	622.7302582	285.0402602	8.155021895	2.14E-171	2.93E-169
ENSG00000125378.13	BMP4	protein_coding	1137.560407	62.55462988	2212.566183	35.37014267	5.144460133	2.33E-171	3.17E-169
ENSG00000041982.12	TNC	protein_coding	384.7827304	5.361946702	764.2035141	142.5235193	7.155056203	2.43E-171	3.30E-169
ENSG00000142871.13	CYR61	protein_coding	1014.893449	56.6491726	1973.137725	34.83083043	5.122292965	3.45E-171	4.65E-169
ENSG00000198771.8	RCSD1	protein_coding	295.1037486	1.834668024	588.3728293	320.6971623	8.325067778	7.62E-171	1.02E-168
ENSG00000275832.2	ARHGAP23	protein_coding	505.7915856	2.220109418	1009.363062	454.6456377	8.8285987	9.56E-171	1.27E-168
ENSG00000003989.14	SLC7A2	protein_coding	6919.43448	13377.82035	461.0486071	0.034463657	-4.858780409	1.76E-170	2.33E-168
ENSG00000143195.10	ILDR2	protein_coding	356.896997	1.169859628	712.6241343	609.1535406	9.250662103	2.52E-170	3.33E-168
ENSG00000196878.10	LAMB3	protein_coding	1167.466275	67.93461101	2266.997939	33.37029395	5.06049249	6.05E-170	7.94E-168
ENSG00000163661.3	PTX3	protein_coding	253.3470541	0.793268132	505.9008401	637.7425486	9.316830327	3.07E-169	4.01E-167
ENSG00000198189.8	HSD17B11	protein_coding	1528.722545	104.6888215	2952.756269	28.20507698	4.81788297	3.23E-169	4.20E-167
ENSG00000206190.9	ATP10A	protein_coding	259.1707419	0	518.3414838	Inf	Inf	7.33E-169	9.46E-167
ENSG00000101335.7	MYL9	protein_coding	258.7827152	0.478563728	517.0868667	1080.497407	10.07747989	8.21E-168	1.05E-165
ENSG00000198959.9	TGM2	protein_coding	7614.130357	634.1615752	14594.09914	23.01321888	4.524390884	1.19E-167	1.52E-165
ENSG00000134516.13	DOCK2	protein_coding	290.1916347	1.732695793	578.6505736	333.9597037	8.383530224	3.00E-167	3.81E-165
ENSG00000165071.12	TMEM71	protein_coding	248.5178901	0.239281864	496.7964983	2076.197879	11.01972824	6.34E-167	8.01E-165
ENSG00000180801.12	ARSJ	protein_coding	770.4127581	42.30839695	1498.517119	35.41890564	5.146447732	4.00E-166	5.02E-164
ENSG00000128591.13	FLNC	protein_coding	1848.138636	3.642786357	3692.634486	1013.684066	9.985392363	4.04E-166	5.05E-164
ENSG00000064042.15	LIMCH1	protein_coding	1406.994002	99.42428583	2714.563719	27.30282342	4.770978244	7.45E-166	9.28E-164
ENSG00000134247.9	PTGFRN	protein_coding	567.305818	1122.347416	12.26422022	0.010927294	-6.515920004	1.00E-165	1.24E-163
ENSG00000008311.12	AASS	protein_coding	556.0842326	23.02716116	1089.141304	47.29811444	5.563710766	1.17E-165	1.44E-163
ENSG00000142910.13	TINAGL1	protein_coding	294.5406471	2.3267672	586.7545269	252.1758631	7.978286385	1.45E-165	1.77E-163
ENSG00000084207.13	GSTP1	protein_coding	1081.021539	2.21125952	2159.831818	976.7428009	9.931834907	2.95E-165	3.59E-163
ENSG00000144681.8	STAC	protein_coding	239.3167244	0	478.6334489	Inf	Inf	3.57E-165	4.33E-163
ENSG00000187678.8	SPRY4	protein_coding	506.1706669	19.1044866	993.2368471	51.98971676	5.70015439	5.26E-165	6.35E-163
ENSG00000136158.8	SPRY2	protein_coding	570.8695933	25.1406128	1116.598574	44.41413512	5.472946993	1.50E-164	1.80E-162
ENSG00000175287.16	PHYHD1	protein_coding	291.9443105	0.784418235	583.1042028	743.3588068	9.537914933	2.18E-164	2.61E-162
ENSG00000146678.7	IGFBP1	protein_coding	253.3757424	0.239281864	506.5122029	2116.801477	11.04767026	2.49E-164	2.96E-162
ENSG00000135926.10	TMBIM1	protein_coding	1466.59712	60.1404683	2873.053772	47.77238776	5.578105082	1.64E-162	1.94E-160
ENSG00000185760.13	KCNQ5	protein_coding	245.8422196	0.478563728	491.2058755	1026.416853	10.00340105	1.80E-162	2.12E-160
ENSG00000133424.18	LARGE	protein_coding	457.4323127	908.9605649	5.904060424	0.006495398	-7.266366408	4.03E-162	4.70E-160
ENSG00000148468.14	FAM171A1	protein_coding	471.1164347	16.4895025	925.743367	56.14137643	5.81099253	4.06E-162	4.72E-160
ENSG00000169252.5	ADRB2	protein_coding	256.9271189	1.356104297	512.4981335	377.9194084	8.561934801	5.36E-162	6.19E-160
ENSG00000116299.14	KIAA1324	protein_coding	831.9080574	1626.747718	37.06839658	0.022786813	-5.455657008	7.97E-162	9.17E-160
ENSG00000240694.6	PNMA2	protein_coding	495.1722392	19.8140035	970.5304749	48.98204823	5.614181198	1.65E-161	1.89E-159
ENSG00000174607.8	UGT8	protein_coding	336.7714879	6.758136138	666.7848396	98.66401416	6.62445208	3.52E-161	4.01E-159
ENSG00000111275.10	ALDH2	protein_coding	258.8933631	1.271831859	516.5148944	406.1188518	8.665758188	4.63E-161	5.25E-159
ENSG00000157168.16	NRG1	protein_coding	225.6539196	0.230431967	451.0774072	1957.52965	10.93481844	8.63E-161	9.74E-159
ENSG00000164294.11	GPX8	protein_coding	872.1197069	56.29607105	1687.943343	29.98332408	4.90608843	9.09E-161	1.02E-158
ENSG00000188042.6	ARL4C	protein_coding	1298.201678	93.27564951	2503.127707	26.83581107	4.746087587	4.91E-160	5.49E-158
ENSG00000112541.11	PDE10A	protein_coding	484.9347676	19.4285621	950.4409731	48.91977945	5.612345994	1.13E-159	1.25E-157
