Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000228742.7	RP5-884M6.1	lincRNA	33.10035392	0	66.20070784	Inf	Inf	2.98E-45	5.70E-44
ENSG00000218416.4	PP14571	processed_transcript	58.20799669	116.1082373	0.307756073	0.002650596	-8.559467286	6.22E-45	1.18E-43
ENSG00000261786.1	RP4-555D20.2	lincRNA	55.53768513	0.230431967	110.8449383	481.0310822	8.909986308	1.54E-44	2.90E-43
ENSG00000269416.3	LINC01224	lincRNA	32.95960602	0	65.91921205	Inf	Inf	1.81E-44	3.40E-43
ENSG00000229124.4	VIM-AS1	antisense	62.07822417	6.545341778	117.6111066	17.96867307	4.16741197	6.42E-44	1.19E-42
ENSG00000215256.3	DHRS4-AS1	antisense	206.2791672	364.0352517	48.52308266	0.133292263	-2.907335049	2.26E-43	4.13E-42
ENSG00000237975.4	FLG-AS1	antisense	36.29404375	0.469713831	72.11837367	153.5368324	7.262440979	3.97E-43	7.22E-42
ENSG00000232759.1	AC002480.3	antisense	34.13756763	0.323554301	67.95158095	210.0160026	7.714355451	7.71E-43	1.40E-41
ENSG00000261716.1	RP11-196G18.22	sense_overlapping	261.5278887	484.549786	38.50599148	0.079467565	-3.653490056	1.11E-42	1.99E-41
ENSG00000272695.1	GAS6-AS2	lincRNA	68.756454	3.049298343	134.4636097	44.09657388	5.462594664	1.54E-42	2.75E-41
ENSG00000260761.1	RP11-184E9.2	lincRNA	31.73764367	0	63.47528735	Inf	Inf	2.17E-42	3.86E-41
ENSG00000278709.1	RP5-1059L7.1	antisense	115.5581692	213.660581	17.4557575	0.08169854	-3.613545895	8.07E-42	1.43E-40
ENSG00000235180.1	LINC00601	lincRNA	31.37508123	0	62.75016246	Inf	Inf	8.73E-42	1.54E-40
ENSG00000278291.1	RP11-172H24.4	antisense	84.4554272	160.0956473	8.815207109	0.055062129	-4.182795808	5.86E-40	9.86E-39
ENSG00000204054.9	LINC00963	processed_transcript	460.1318218	762.4326582	157.8309854	0.207009739	-2.272229454	1.33E-39	2.22E-38
ENSG00000223784.1	RP11-554I8.2	lincRNA	47.65844043	0.239281864	95.077599	397.3456135	8.634250608	3.17E-39	5.23E-38
ENSG00000262160.1	RP11-96D1.11	antisense	191.9536458	376.8983581	7.008933498	0.018596349	-5.748836764	3.64E-39	5.99E-38
ENSG00000172965.12	MIR4435-1HG	lincRNA	764.8856479	297.8577813	1231.913514	4.135911807	2.048205422	5.34E-39	8.73E-38
ENSG00000267280.3	TBX2-AS1	antisense	142.0648835	283.8442031	0.285563991	0.001006059	-9.957069491	2.61E-38	4.19E-37
ENSG00000250072.3	CTC-529P8.1	lincRNA	29.7427905	0	59.48558101	Inf	Inf	4.91E-37	7.63E-36
ENSG00000246228.4	CASC8	antisense	60.87225831	9.363624761	112.3808919	12.00185769	3.585185824	5.30E-37	8.22E-36
ENSG00000269609.3	RPARP-AS1	processed_transcript	158.1401932	276.008331	40.2720554	0.14590884	-2.776860803	8.22E-37	1.27E-35
ENSG00000249859.5	PVT1	lincRNA	438.003338	716.9351822	159.0714938	0.221877093	-2.172167369	1.20E-36	1.84E-35
ENSG00000163364.7	LINC01116	lincRNA	135.2331978	39.22422023	231.2421755	5.895392543	2.559587878	2.91E-36	4.44E-35
ENSG00000205885.5	C1RL-AS1	antisense	26.70137126	0	53.40274253	Inf	Inf	6.97E-36	1.05E-34
ENSG00000249042.3	CTD-2015H6.3	antisense	182.0656112	313.2084929	50.92272947	0.162584127	-2.620741678	7.32E-36	1.11E-34
ENSG00000258168.3	RP11-588H23.3	antisense	28.38697725	0.562836165	56.21111834	99.87119136	6.641996676	2.33E-35	3.46E-34
ENSG00000227372.8	TP73-AS1	antisense	25.55355399	0	51.10710799	Inf	Inf	2.83E-35	4.20E-34
ENSG00000225684.3	FAM225B	lincRNA	33.43251688	0.930577764	65.93445599	70.85324682	6.146762061	3.02E-35	4.48E-34
ENSG00000273132.1	RP11-350J20.12	antisense	56.86656816	0.478563728	113.2545726	236.6551538	7.886642531	3.68E-35	5.45E-34
ENSG00000204876.4	AC021218.2	lincRNA	29.86834092	0.700145797	59.03653604	84.32034624	6.397808886	8.02E-35	1.17E-33
ENSG00000244219.4	GS1-259H13.2	lincRNA	27.49300666	0	54.98601333	Inf	Inf	1.96E-33	2.76E-32
ENSG00000253746.1	RP11-527N22.2	lincRNA	27.88159097	0.647108602	55.11607334	85.17283365	6.412321443	2.59E-33	3.64E-32
ENSG00000233251.5	AC007743.1	antisense	38.57219657	77.14439313	0	0	#NAME?	3.04E-33	4.25E-32
ENSG00000269927.1	RP6-91H8.3	lincRNA	21.89461508	0	43.78923016	Inf	Inf	8.84E-33	1.22E-31
ENSG00000273812.1	WI2-87327B8.2	lincRNA	22.90946723	0.230431967	45.58850249	197.8393152	7.628185341	5.35E-31	7.00E-30
ENSG00000250548.4	RP11-47I22.2	lincRNA	21.47307179	0	42.94614359	Inf	Inf	1.11E-30	1.43E-29
ENSG00000170846.13	AC093323.3	lincRNA	398.8979823	636.4124573	161.3835074	0.2535832	-1.979468926	1.26E-30	1.62E-29
ENSG00000250697.1	CTD-2066L21.3	lincRNA	27.35507437	0.230431967	54.47971678	236.4243016	7.885234525	1.98E-30	2.55E-29
ENSG00000230487.5	PSMG3-AS1	lincRNA	136.7527868	234.9621461	38.5434275	0.164041009	-2.607871573	3.53E-30	4.51E-29
ENSG00000228065.8	LINC01515	lincRNA	40.03357931	79.18827456	0.878884055	0.011098664	-6.493470161	3.81E-30	4.86E-29
ENSG00000237870.4	AC073130.1	processed_transcript	31.26439796	0.323554301	62.20524163	192.2559564	7.586884486	6.12E-30	7.76E-29
ENSG00000167912.5	RP11-25K19.1	antisense	22.44829301	0	44.89658603	Inf	Inf	3.33E-29	4.13E-28
ENSG00000262074.4	SNORD3B-2	lincRNA	302.0967699	36.23160222	567.9619377	15.67587142	3.970473739	4.13E-29	5.10E-28
ENSG00000272121.1	RP4-555D20.4	lincRNA	20.59766181	0	41.19532361	Inf	Inf	6.14E-29	7.53E-28
ENSG00000234155.1	RP11-30P6.6	lincRNA	23.08516469	0.647108602	45.52322078	70.3486565	6.136450966	8.93E-29	1.09E-27
ENSG00000231419.4	LINC00689	processed_transcript	32.19539966	64.39079933	0	0	#NAME?	2.71E-28	3.27E-27
ENSG00000269834.3	CTD-3018O17.3	processed_transcript	22.11585087	0.230431967	44.00126976	190.95124	7.577060478	3.53E-28	4.23E-27
ENSG00000278231.1	RP5-906C1.1	lincRNA	32.26437727	64.52875454	0	0	#NAME?	3.70E-28	4.42E-27
ENSG00000260711.2	RP11-747H7.3	sense_intronic	40.11493051	80.22986102	0	0	#NAME?	7.30E-28	8.65E-27
ENSG00000272189.1	RP3-325F22.5	antisense	31.56628255	63.1325651	0	0	#NAME?	1.10E-27	1.29E-26
ENSG00000178977.3	LINC00324	lincRNA	80.01261932	22.82334108	137.2018976	6.011472952	2.587718528	1.38E-27	1.62E-26
ENSG00000253414.2	RP11-150O12.6	sense_intronic	33.19112315	3.062250398	63.31999591	20.67760231	4.369997001	1.95E-27	2.27E-26
ENSG00000223573.4	TINCR	lincRNA	205.7430298	410.9149316	0.571127982	0.001389893	-9.490809969	4.19E-27	4.84E-26
ENSG00000249641.2	HOXC13-AS	antisense	32.43896854	64.46622187	0.411715209	0.006386526	-7.290752879	7.48E-27	8.59E-26
ENSG00000227695.3	DNMBP-AS1	antisense	20.81477626	0.230431967	41.39912055	179.6587563	7.489115442	7.78E-27	8.92E-26
ENSG00000259673.3	IQCH-AS1	lincRNA	114.7879028	196.3431185	33.23268714	0.169258222	-2.562702178	8.62E-27	9.87E-26
ENSG00000247240.5	UBL7-AS1	antisense	89.60984672	157.2461912	21.97350219	0.139739488	-2.839188339	2.20E-26	2.48E-25
ENSG00000259527.2	LINC00052	lincRNA	72.61780784	145.2356157	0	0	#NAME?	3.09E-26	3.47E-25
ENSG00000280079.1	CTC-260E6.4	TEC	23.37074659	0.784418235	45.95707494	58.58746382	5.872520094	8.28E-26	9.20E-25
ENSG00000258297.1	RP11-658F2.8	antisense	74.07718182	134.0617309	14.09263278	0.105120475	-3.2498844	1.08E-25	1.20E-24
ENSG00000242086.6	LINC00969	lincRNA	92.28947968	160.5661933	24.0127661	0.149550572	-2.741294663	1.33E-25	1.46E-24
ENSG00000250508.1	RP11-757G1.6	lincRNA	21.96083647	0.239281864	43.68239108	182.5562137	7.512196965	1.39E-25	1.54E-24
ENSG00000256615.1	RP11-59N23.3	antisense	17.43009135	0	34.8601827	Inf	Inf	1.56E-25	1.71E-24
ENSG00000213963.4	AC074286.1	sense_overlapping	17.18891152	0	34.37782304	Inf	Inf	1.80E-25	1.97E-24
ENSG00000206195.8	DUXAP8	processed_transcript	91.32956834	168.730038	13.92909867	0.082552572	-3.59854302	2.35E-25	2.56E-24
ENSG00000272455.1	RP4-758J18.13	lincRNA	48.49721152	90.83806018	6.156362861	0.067772945	-3.883146725	4.06E-25	4.39E-24
ENSG00000260257.2	RP5-1085F17.3	lincRNA	115.541618	37.85470486	193.2285311	5.104478607	2.351763606	4.30E-25	4.65E-24
ENSG00000225205.3	AC093818.1	antisense	21.91341809	1.041399893	42.78543628	41.0845407	5.360523733	6.02E-25	6.47E-24
ENSG00000260065.1	CTA-445C9.15	lincRNA	42.48865006	7.649212155	77.32808797	10.10928791	3.337609474	6.60E-25	7.08E-24
ENSG00000203288.3	RP11-98D18.9	antisense	69.27817996	123.6111034	14.94525655	0.120905454	-3.048048771	9.53E-25	1.01E-23
ENSG00000224984.1	RP11-524H19.2	antisense	34.20573417	68.41146834	0	0	#NAME?	1.40E-24	1.49E-23
ENSG00000275234.1	CTD-2396E7.11	antisense	27.40513902	54.81027805	0	0	#NAME?	1.50E-24	1.58E-23
ENSG00000264301.1	LINC01444	lincRNA	21.72055458	0.877540569	42.5635686	48.50324886	5.60000948	2.31E-24	2.42E-23
ENSG00000130600.13	H19	processed_transcript	839.0307607	1675.91423	2.147291238	0.001281266	-9.608214723	2.78E-24	2.90E-23
ENSG00000230091.4	TMEM254-AS1	antisense	45.3756915	85.87867127	4.872711732	0.056739487	-4.139503089	2.81E-24	2.93E-23
ENSG00000240498.4	CDKN2B-AS1	antisense	49.65022473	99.30044946	0	0	#NAME?	3.63E-24	3.77E-23
ENSG00000260896.3	RP11-314O13.1	lincRNA	43.51043857	10.63135446	76.38952267	7.18530484	2.845049365	5.70E-24	5.87E-23
ENSG00000251574.4	RP11-6N13.1	lincRNA	67.15828706	134.008818	0.307756073	0.002296536	-8.766324894	5.74E-24	5.90E-23
ENSG00000260274.1	RP11-817O13.8	lincRNA	55.18594475	102.7363744	7.635515117	0.074321438	-3.750077767	1.19E-23	1.21E-22
ENSG00000245662.2	RP11-184E9.1	lincRNA	17.41204717	0	34.82409434	Inf	Inf	1.27E-23	1.29E-22
ENSG00000204261.6	PSMB8-AS1	lincRNA	22.88615879	1.254132065	44.51818551	35.49720699	5.149633609	1.90E-23	1.91E-22
ENSG00000269640.3	CTD-2521M24.9	lincRNA	19.81017893	0.784418235	38.83593963	49.50922597	5.629625489	2.11E-23	2.12E-22
ENSG00000234323.3	RP11-308N19.1	lincRNA	17.97490791	0.562836165	35.38697965	62.8726117	5.974359788	4.46E-23	4.41E-22
ENSG00000232110.5	RP11-149I23.3	antisense	16.17278021	0	32.34556042	Inf	Inf	6.62E-23	6.50E-22
ENSG00000213888.3	LINC01521	lincRNA	53.96619446	98.0081874	9.924201519	0.101258903	-3.303879338	8.49E-23	8.32E-22
ENSG00000250986.1	AC141928.1	lincRNA	47.00487612	93.59803703	0.411715209	0.004398759	-7.828687718	8.65E-23	8.47E-22
ENSG00000225489.4	RP11-390F4.3	lincRNA	36.52832924	69.78925021	3.267408258	0.046818217	-4.416786198	1.32E-22	1.29E-21
ENSG00000242147.1	RP13-463N16.6	lincRNA	15.5128839	0	31.0257678	Inf	Inf	1.46E-22	1.42E-21
ENSG00000260912.1	RP11-363E7.4	sense_overlapping	72.31486719	126.4614537	18.16828065	0.143666549	-2.799203908	3.66E-22	3.50E-21
ENSG00000241316.4	SUCLG2-AS1	lincRNA	46.48381231	11.38928519	81.57833942	7.162726899	2.840508936	4.46E-22	4.24E-21
ENSG00000274173.1	RP4-568C11.4	lincRNA	175.8334994	351.0736788	0.593320064	0.001690016	-9.20874755	4.52E-22	4.30E-21
ENSG00000277496.1	RP11-93B14.9	antisense	26.37753387	3.642786357	49.11228139	13.48206471	3.75296955	4.72E-22	4.49E-21
ENSG00000197308.6	GATA3-AS1	lincRNA	108.0616968	215.8156376	0.307756073	0.001426014	-9.453796362	5.51E-22	5.22E-21
ENSG00000241111.1	PRICKLE2-AS1	antisense	49.84691895	98.68880263	1.005035274	0.010183884	-6.617568362	9.81E-22	9.24E-21
ENSG00000234494.5	AC003665.1	antisense	117.9039796	194.5793741	41.22858517	0.211885691	-2.23864193	1.17E-21	1.09E-20
ENSG00000235590.5	GNAS-AS1	antisense	23.9681187	47.9362374	0	0	#NAME?	1.17E-21	1.10E-20
ENSG00000259953.1	RP11-4O1.2	sense_overlapping	40.72410171	9.324123014	72.12408041	7.735213306	2.951441076	1.22E-21	1.14E-20
ENSG00000256377.3	RP11-1060J15.4	antisense	14.7656858	0	29.53137159	Inf	Inf	1.24E-21	1.16E-20
ENSG00000249421.1	ADAMTS19-AS1	antisense	23.6799018	47.3598036	0	0	#NAME?	1.54E-21	1.43E-20
ENSG00000267750.3	AC003102.3	antisense	53.5424862	97.06505441	10.01991798	0.103228892	-3.276081287	1.71E-21	1.59E-20
ENSG00000223764.2	RP11-54O7.3	lincRNA	38.15814413	75.20729386	1.10899441	0.014745836	-6.083548587	2.33E-21	2.15E-20
ENSG00000274307.1	RP11-345J18.2	sense_intronic	15.25298606	0	30.50597211	Inf	Inf	2.34E-21	2.16E-20
ENSG00000244468.1	RP11-206M11.7	antisense	44.8535899	82.49032803	7.216851771	0.087487248	-3.514783445	2.57E-21	2.37E-20
ENSG00000266934.1	RP11-332H18.3	sense_intronic	29.69453034	58.09846142	1.290599265	0.022214001	-5.492386944	3.40E-21	3.12E-20
ENSG00000268119.3	CTD-2561J22.5	processed_transcript	16.87700954	0.562836165	33.19118292	58.97130458	5.881941205	4.87E-21	4.43E-20
ENSG00000182165.15	TP53TG1	lincRNA	130.3856956	250.386969	10.38442223	0.041473493	-4.591666627	7.87E-21	7.10E-20
ENSG00000277778.1	PGM5P2	lincRNA	14.199117	0.239281864	28.15895214	117.6810966	6.878738785	1.13E-20	1.02E-19
ENSG00000255774.1	AP000439.3	lincRNA	43.20351294	86.40702588	0	0	#NAME?	1.23E-20	1.10E-19
ENSG00000273270.1	RP11-212P7.2	lincRNA	244.5440702	377.4570483	111.6310921	0.295745152	-1.757573576	1.31E-20	1.17E-19
ENSG00000233930.3	KRTAP5-AS1	antisense	22.52585821	45.05171641	0	0	#NAME?	1.73E-20	1.53E-19
ENSG00000177234.7	C10orf85	lincRNA	15.32224367	0	30.64448734	Inf	Inf	2.01E-20	1.78E-19
ENSG00000251136.6	RP11-37B2.1	lincRNA	155.6956362	247.364116	64.02715632	0.25883769	-1.949880389	2.20E-20	1.94E-19
ENSG00000257732.1	RP11-818F20.5	antisense	16.50177938	0.239281864	32.7642769	136.9275396	7.097268828	3.03E-20	2.67E-19
ENSG00000266869.1	RP6-114E22.1	lincRNA	22.24892726	44.49785452	0	0	#NAME?	3.66E-20	3.21E-19
ENSG00000278989.1	RP11-762L8.6	TEC	14.218784	0	28.43756799	Inf	Inf	4.42E-20	3.87E-19
ENSG00000235560.3	AC002310.12	antisense	28.10730719	54.534492	1.680122392	0.030808436	-5.020530756	5.04E-20	4.39E-19
ENSG00000268913.1	AC026806.2	lincRNA	47.55453128	86.2605939	8.848468664	0.102578342	-3.285201943	5.17E-20	4.51E-19
ENSG00000229980.4	TOB1-AS1	processed_transcript	30.78465687	58.96592312	2.603390612	0.044150765	-4.501417756	6.12E-20	5.31E-19
ENSG00000237813.3	AC002066.1	antisense	21.58077342	2.50826413	40.65328271	16.20773595	4.018610671	7.03E-20	6.07E-19
ENSG00000279041.1	CTD-2373N4.3	TEC	24.70335712	48.58328381	0.823430419	0.016948842	-5.882669452	9.35E-20	8.02E-19
ENSG00000257698.1	RP11-620J15.3	lincRNA	48.19316852	13.98586173	82.4004753	5.891698123	2.558683512	1.06E-19	9.07E-19
ENSG00000260260.1	SNHG19	lincRNA	192.2340278	298.1333808	86.33467487	0.28958406	-1.787945902	1.11E-19	9.46E-19
ENSG00000233521.3	RP5-1172A22.1	lincRNA	12.72441436	0	25.44882873	Inf	Inf	1.47E-19	1.26E-18
ENSG00000186594.10	MIR22HG	lincRNA	139.5701936	62.21910374	216.9212834	3.486409645	1.801742093	1.52E-19	1.29E-18
ENSG00000260401.1	RP11-800A3.4	sense_overlapping	162.477816	252.4822381	72.47339385	0.287043534	-1.800658538	2.03E-19	1.72E-18
ENSG00000255028.3	RP11-708B6.2	antisense	12.71123109	0	25.42246217	Inf	Inf	2.11E-19	1.79E-18
ENSG00000237807.3	RP11-400K9.4	lincRNA	60.2218442	19.64487523	100.7988132	5.131048784	2.359253742	2.23E-19	1.88E-18
ENSG00000224189.4	HAGLR	antisense	38.7540148	10.0154811	67.4925485	6.738822411	2.752496507	2.24E-19	1.89E-18
ENSG00000253125.1	RP11-459E5.1	processed_transcript	26.13627793	51.96479979	0.307756073	0.005922395	-7.399603557	3.14E-19	2.63E-18
ENSG00000224271.3	RP11-191L9.4	lincRNA	20.63320683	41.26641367	0	0	#NAME?	3.58E-19	2.99E-18
ENSG00000273338.1	RP11-386I14.4	antisense	13.93704225	0.460863933	27.41322057	59.48224322	5.894387151	3.83E-19	3.19E-18
ENSG00000206337.8	HCP5	sense_overlapping	29.71460164	5.340144749	54.08905853	10.12876262	3.340386033	4.16E-19	3.46E-18
ENSG00000224008.1	LINC01441	lincRNA	20.83744299	41.67488599	0	0	#NAME?	5.39E-19	4.47E-18
ENSG00000234456.5	MAGI2-AS3	processed_transcript	12.76576231	0.239281864	25.29224275	105.7006258	6.723840108	5.95E-19	4.91E-18
ENSG00000253616.3	RP11-875O11.3	antisense	14.84671781	0.469713831	29.22372179	62.21601301	5.959214041	6.37E-19	5.25E-18
ENSG00000265702.1	RP11-156L14.1	antisense	48.76779026	96.94226045	0.593320064	0.006120345	-7.352171342	7.02E-19	5.77E-18
ENSG00000248771.3	LINC01207	lincRNA	23.83539025	0.230431967	47.44034853	205.8757264	7.68562993	8.54E-19	7.00E-18
ENSG00000257337.4	RP11-983P16.4	antisense	115.8743045	205.4028255	26.34578353	0.128263978	-2.962812036	1.04E-18	8.48E-18
ENSG00000249743.3	RP11-60A8.1	lincRNA	12.59970311	0	25.19940623	Inf	Inf	1.04E-18	8.51E-18
ENSG00000267745.1	RP11-686D22.8	processed_transcript	12.91502802	0	25.83005604	Inf	Inf	1.06E-18	8.59E-18
ENSG00000254389.3	RHPN1-AS1	antisense	30.55068973	57.73001206	3.371367394	0.058398869	-4.097915768	1.35E-18	1.09E-17
ENSG00000250320.3	CTD-2269F5.1	antisense	15.52552957	0.793268132	30.25779101	38.14320758	5.253354264	1.37E-18	1.11E-17
ENSG00000261183.3	RP11-532F12.5	antisense	65.97376809	130.9203088	1.027227356	0.007846203	-6.993789572	1.66E-18	1.33E-17
ENSG00000254337.1	RP11-865I6.2	lincRNA	22.09721139	43.88666671	0.307756073	0.007012519	-7.155851562	1.69E-18	1.36E-17
ENSG00000224870.4	RP4-758J18.2	processed_transcript	219.765471	332.3527099	107.178232	0.3224834	-1.632703195	2.16E-18	1.73E-17
ENSG00000235277.1	AF127577.8	antisense	19.80014526	39.60029052	0	0	#NAME?	2.39E-18	1.91E-17
ENSG00000267702.1	RP11-53B2.2	sense_intronic	23.79325156	47.1747879	0.411715209	0.008727442	-6.840225476	2.47E-18	1.97E-17
ENSG00000270170.1	NCBP2-AS2	lincRNA	290.1770634	430.9656547	149.3884721	0.346636607	-1.528504077	2.71E-18	2.16E-17
ENSG00000228340.3	MIR646HG	lincRNA	14.46865763	0.886390466	28.0509248	31.6462393	4.983962161	2.71E-18	2.16E-17
ENSG00000263004.1	RP11-166P13.3	lincRNA	38.67956211	73.36117521	3.997949013	0.054496796	-4.197684772	3.62E-18	2.87E-17
ENSG00000270607.1	RP11-359E10.1	lincRNA	12.39034487	0	24.78068974	Inf	Inf	4.12E-18	3.25E-17
ENSG00000280187.1	CTC-351M12.1	TEC	49.19796875	86.01668867	12.37924883	0.143916826	-2.796692819	7.39E-18	5.75E-17
ENSG00000258929.4	RP11-58E21.3	lincRNA	36.72925309	9.292887772	64.16561841	6.904809354	2.787601581	8.71E-18	6.77E-17
ENSG00000271430.1	RP3-368A4.5	sense_intronic	132.8313317	208.5877455	57.07491786	0.27362546	-1.869725619	1.02E-17	7.87E-17
