Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000254635.3	WAC-AS1	antisense	-0.649073884	4.530603637	1.15E-05	0.00042923	0.011604065	-1	578	665	605	272	390	417	198	197	216	171	256	241		
ENSG00000279443.1	RP4-669K10.8	TEC	-2.230329847	-0.096464842	1.44E-05	0.000509806	0.028939992	-1	13	34	22	10	18	21	2	2	5	4	11	2		
ENSG00000278948.1	RP5-1039K5.12	TEC	-1.19091142	1.23792649	1.48E-05	0.000518113	0.016935833	-1	41	59	46	35	54	55	17	15	24	8	30	15		
ENSG00000279145.1	RP11-547D13.1	TEC	1.286067054	0.458484711	1.52E-05	0.000529647	0.008797444	1	19	23	18	6	12	18	29	27	23	12	21	11		
ENSG00000263731.1	RP11-498C9.15	lincRNA	-0.654516072	4.161513037	1.79E-05	0.000606508	0.012702076	-1	165	261	260	326	336	416	207	179	230	196	297	225		
ENSG00000269973.1	RP11-95D17.1	lincRNA	-0.686561584	3.137941248	1.92E-05	0.000644429	0.010372197	-1	89	106	98	132	174	224	115	81	98	102	153	140		
ENSG00000268403.2	CTD-2371O3.3	antisense	0.908733185	1.852520207	2.18E-05	0.000715026	0.011476176	1	16	24	28	38	39	42	90	61	52	59	80	70		
ENSG00000236404.6	VLDLR-AS1	antisense	1.502859208	-0.071388599	2.40E-05	0.000778215	0.017516965	1	4	5	3	6	10	11	21	28	20	11	18	6		
ENSG00000213468.3	FIRRE	lincRNA	1.134310736	1.963926532	2.48E-05	0.000794044	0.016783068	1	95	167	118	17	24	24	44	36	48	36	35	43		
ENSG00000274627.1	RP11-104N10.2	sense_intronic	-0.865988177	2.673544254	3.19E-05	0.000975699	0.013883697	-1	163	223	202	73	76	128	40	46	49	40	57	52		
ENSG00000278133.1	RP11-196G11.5	sense_intronic	-1.532492296	1.069310385	3.36E-05	0.001008818	0.008337277	-1	71	88	86	17	17	28	8	7	4	11	12	11		
ENSG00000175061.15	LRRC75A-AS1	processed_transcript	0.435374436	9.490652268	3.69E-05	0.001080525	0.00788152	1	10434	16772	15520	6591	10008	9380	12248	10573	8753	8150	11895	8052		
ENSG00000232774.5	FLJ22447	lincRNA	0.616435916	3.682658161	4.42E-05	0.001248743	0.011885397	1	4	7	5	186	197	236	340	273	248	162	219	227		
ENSG00000280079.1	CTC-260E6.4	TEC	-1.064196554	0.907876535	4.82E-05	0.001340207	0.015743424	-1	1	2	0	40	42	58	22	22	16	18	45	37		
ENSG00000273320.1	RP11-22N19.2	antisense	1.293123165	0.660388683	6.24E-05	0.001640986	0.021388635	1	11	19	17	9	19	11	29	28	29	19	45	18		
ENSG00000279602.1	CTD-3014M21.1	TEC	0.822185018	3.874778036	7.52E-05	0.001916864	0.026341179	1	38	68	54	187	203	208	328	372	261	208	356	150		
ENSG00000230439.2	RP11-488P3.1	sense_intronic	1.023409848	0.814887132	8.68E-05	0.002128253	0.014091778	1	0	2	1	14	27	26	42	47	33	29	39	21		
ENSG00000238160.1	AC116366.5	antisense	1.500804684	-0.410345155	0.000118178	0.002717199	0.022998107	1	0	0	1	4	13	6	22	24	13	9	8	8		
ENSG00000214194.6	LINC00998	lincRNA	0.50973021	5.561584849	0.000127605	0.00289219	0.011067222	1	548	608	559	425	594	637	789	677	645	676	904	985		
ENSG00000270172.1	RP5-1024G6.8	lincRNA	-0.823826094	2.448234834	0.000134233	0.003008133	0.014820765	-1	157	154	180	55	94	102	49	34	43	25	43	39		
ENSG00000261061.1	RP11-303E16.2	sense_intronic	-0.656222596	3.333501779	0.000154592	0.003360266	0.013163741	-1	171	198	194	121	153	240	112	95	83	109	175	125		
ENSG00000259146.3	RP1-261D10.2	antisense	1.209965863	0.863677126	0.000183161	0.003824501	0.01553036	1	55	58	48	8	15	13	26	27	22	8	17	6		
ENSG00000234160.1	RP11-613M10.6	antisense	-0.85816172	1.236734737	0.000187379	0.003895498	0.008444185	-1	13	19	22	45	46	67	26	26	26	27	41	31		
ENSG00000253200.1	RP11-582J16.5	antisense	-1.394951234	0.292203364	0.000203754	0.004167007	0.026829931	-1	21	13	20	16	32	30	4	10	12	10	12	13		
ENSG00000255310.2	AF131215.2	sense_intronic	-0.945778212	1.395545367	0.000215349	0.004364858	0.016408952	-1	46	41	50	38	44	71	31	23	17	24	35	24		
ENSG00000269825.1	CTD-3099C6.9	sense_intronic	-0.550388852	3.869336879	0.000241319	0.004799539	0.011683131	-1	140	169	174	234	299	384	213	158	188	137	214	210		
ENSG00000275632.1	RP5-967N21.11	lincRNA	-1.567216221	-0.170626007	0.000278652	0.005335303	0.018896846	-1	15	15	14	11	17	26	6	3	7	5	5	10		
ENSG00000224184.3	AC096559.1	lincRNA	0.525033157	3.091535582	0.000286298	0.005461977	0.009592795	1	0	0	0	131	184	184	245	230	171	77	104	81		
ENSG00000260260.1	SNHG19	lincRNA	0.679621259	3.472352879	0.000294382	0.005576079	0.015479809	1	271	500	398	65	98	103	157	125	101	75	110	57		
ENSG00000260000.2	RP3-467N11.1	antisense	1.354356283	1.006130247	0.000322032	0.00599149	0.010120826	1	52	79	74	5	5	12	21	17	13	20	18	24		
ENSG00000196756.9	SNHG17	processed_transcript	0.473617926	4.17425058	0.000327269	0.006068966	0.008707866	1	92	136	153	180	246	295	329	290	275	315	414	307		
ENSG00000278309.1	RP11-102K13.5	lincRNA	-1.019042182	0.814741636	0.000341411	0.006279991	0.010988946	-1	5	7	7	26	34	47	15	18	14	25	53	33		
ENSG00000260708.1	CTA-29F11.1	antisense	0.930550727	1.192057139	0.000370654	0.006694072	0.013849783	1	21	40	41	12	26	27	45	32	34	33	45	24		
ENSG00000271976.1	RP11-884K10.7	antisense	-0.923783386	1.134748592	0.000378429	0.006788257	0.013280489	-1	25	24	33	37	44	55	21	18	25	21	26	34		
ENSG00000280128.1	XXbac-BPG283O16.9	TEC	-0.830329136	2.381883304	0.000383719	0.00685994	0.020865805	-1	112	109	149	64	90	101	48	37	43	29	66	68		
ENSG00000260257.2	RP5-1085F17.3	lincRNA	-0.624903381	3.324427617	0.000397796	0.007057608	0.015384284	-1	40	51	55	157	184	252	143	87	115	155	217	227		
ENSG00000241544.1	RP11-6F2.5	lincRNA	1.506474771	-0.464695578	0.000418609	0.007375964	0.013076958	1	0	0	0	7	4	6	12	17	15	12	19	11		
ENSG00000280202.1	RP5-1180D12.1	TEC	-0.724218123	1.522513232	0.00041833	0.007375964	0.008405	-1	20	24	20	50	81	70	42	35	32	27	48	30		
ENSG00000249087.4	C1orf213	antisense	1.220975501	0.169133547	0.000443935	0.007702777	0.007353095	1	15	10	13	7	9	12	22	19	18	14	21	14		
ENSG00000276791.1	CTD-2270P14.5	lincRNA	1.02734587	1.475309954	0.000476843	0.008123599	0.026397938	1	34	81	80	26	18	24	55	34	38	22	40	23		
ENSG00000227540.1	RP11-152N13.5	antisense	1.038631676	0.995616128	0.000503171	0.008448814	0.014509259	1	36	46	40	14	12	21	31	29	27	15	41	19		
ENSG00000256802.2	RP11-680F8.1	antisense	-0.670739175	2.094921492	0.000572236	0.009348459	0.015632236	-1	1	5	4	102	129	141	73	86	51	28	58	34		
ENSG00000279086.1	RP11-667F14.1	TEC	1.398670825	-0.127626033	0.000574023	0.009357862	0.031878969	1	0	0	0	9	9	7	22	14	24	17	25	9		
ENSG00000279348.1	RP11-566E18.1	TEC	-0.629005374	2.526716952	0.00058997	0.009568813	0.012094335	-1	73	62	74	89	129	132	68	67	67	53	91	80		
ENSG00000233220.3	LINC00167	lincRNA	1.42962772	-0.090716633	0.000609562	0.009810474	0.025882015	1	2	4	8	8	5	9	18	25	11	11	24	16		
ENSG00000259758.1	CASC7	lincRNA	-0.412272751	5.847963551	0.000618027	0.009922728	0.008584292	-1	1555	1831	2054	559	654	796	531	441	390	482	755	691		
ENSG00000117242.7	PINK1-AS	antisense	-0.607570928	2.313380486	0.000623846	0.010006054	0.006605263	-1	99	152	135	65	92	91	56	47	43	28	43	28		
ENSG00000236901.4	MIR600HG	sense_intronic	-0.774659559	2.047671717	0.000634984	0.010143811	0.009990522	-1	91	134	153	45	57	66	35	24	29	28	45	26		
ENSG00000264469.1	RP11-173M1.8	lincRNA	-0.968709632	0.922614304	0.000658596	0.010437169	0.017024228	-1	26	36	34	32	34	48	19	9	24	12	19	20		
ENSG00000204282.4	TNRC6C-AS1	processed_transcript	-0.753932105	1.522948721	0.000700462	0.01099645	0.010355853	-1	27	41	36	48	58	65	36	23	32	30	57	30		
ENSG00000237686.4	RP5-1120P11.1	antisense	0.960601925	0.401551404	0.000757827	0.011661308	0.016641514	1	1	1	1	12	25	20	27	39	33	14	19	14		
ENSG00000270022.3	RNU12	lincRNA	0.750872009	2.647985527	0.000858417	0.012800635	0.024619078	1	18	27	18	75	68	90	132	140	85	118	176	92		
ENSG00000259932.1	CTD-2651B20.7	sense_intronic	0.911536395	1.478147868	0.00098283	0.014262612	0.028675696	1	10	23	19	29	28	39	53	48	61	39	80	31		
ENSG00000279207.1	RP11-159D12.8	TEC	-0.745919779	3.535717888	0.00105308	0.015108705	0.015757779	-1	584	634	566	56	60	78	41	29	34	34	64	57		
ENSG00000270194.1	RP11-259K5.2	antisense	-1.106419006	0.616504088	0.00107164	0.01526866	0.013342102	-1	21	28	27	14	25	39	10	12	10	16	29	18		
ENSG00000260589.1	STAM-AS1	antisense	1.301408382	0.198204763	0.001090568	0.01542403	0.026371366	1	13	10	16	6	8	9	13	17	21	11	27	27		
ENSG00000259959.1	RP11-121C2.2	lincRNA	-0.932114408	1.539950805	0.001273335	0.017257268	0.016980589	-1	96	97	98	29	33	40	20	18	10	11	31	23		
ENSG00000244041.5	LINC01011	lincRNA	1.177354452	0.736238092	0.001302671	0.01752054	0.018195795	1	46	45	45	8	9	11	14	23	20	10	24	19		
ENSG00000276672.1	RP11-142E9.1	sense_intronic	-0.685289615	2.133073296	0.001326452	0.017789001	0.015854394	-1	43	48	59	71	68	114	54	40	47	53	72	75		
ENSG00000271991.1	RP11-79O8.1	lincRNA	1.238873256	-0.094753679	0.001339673	0.017915801	0.018648105	1	1	4	3	10	7	10	23	20	15	19	18	10		
ENSG00000188206.6	HNRNPU-AS1	antisense	-0.574622419	2.845239423	0.001437525	0.018902859	0.010711089	-1	139	159	183	77	113	141	74	66	58	61	103	96		
ENSG00000231312.4	AC007246.3	antisense	0.519148211	2.509822341	0.001608088	0.020534745	0.008041425	1	43	58	37	58	84	96	109	104	92	77	110	90		
ENSG00000231025.1	RP11-175O19.4	antisense	-0.506812358	3.684781122	0.001750606	0.021890524	0.012383085	-1	243	291	325	167	216	252	144	107	148	95	163	144		
ENSG00000258441.1	LINC00641	processed_transcript	-0.750757333	2.995657131	0.001929858	0.023520294	0.029712309	-1	190	177	134	77	153	167	85	57	66	97	104	94		
ENSG00000278989.1	RP11-762L8.6	TEC	-0.967259854	0.369818864	0.001972283	0.023773485	0.017534668	-1	0	0	0	22	24	42	12	18	10	22	32	20		
ENSG00000235527.4	HIPK1-AS1	antisense	1.703170692	0.078037642	0.002026742	0.024301049	0.017848613	1	34	46	35	3	3	3	5	11	11	7	5	3		
ENSG00000227946.1	AC007383.3	lincRNA	-1.743015665	-0.105386431	0.002049876	0.024541441	0.016279839	-1	22	34	25	7	11	9	4	2	1	5	17	6		
ENSG00000228989.1	AC133528.2	antisense	-1.567790817	0.299210422	0.00210942	0.025028326	0.027396431	-1	33	64	38	12	15	10	3	1	7	4	7	5		
ENSG00000249550.4	LINC01234	lincRNA	0.419617747	3.582745617	0.002138673	0.025206244	0.008260338	1	2	3	1	139	204	215	265	222	183	199	298	240		
ENSG00000260917.1	RP11-57H14.4	sense_overlapping	-0.647047748	1.931401389	0.00221076	0.025750662	0.011505546	-1	46	68	69	52	87	81	39	40	46	26	58	42		
ENSG00000224897.4	POT1-AS1	antisense	1.03562895	0.098405517	0.002285235	0.026316583	0.011525475	1	4	3	2	9	13	11	21	16	24	18	20	22		
ENSG00000262251.1	RP11-199F11.2	sense_intronic	0.814451073	1.081533458	0.002322933	0.026647572	0.015767456	1	22	32	25	11	30	25	43	35	26	29	47	24		
ENSG00000267904.1	CTC-429P9.5	sense_intronic	-1.060384855	0.059866117	0.002357407	0.026926563	0.011993261	-1	10	16	12	16	26	26	11	6	12	6	15	5		
ENSG00000276900.1	RP11-467L13.7	antisense	0.87534503	1.195991919	0.002466615	0.027854019	0.019103714	1	46	57	47	21	20	19	25	35	39	17	29	28		
ENSG00000225383.4	SFTA1P	lincRNA	-0.462903179	4.375887243	0.002576087	0.028622987	0.011268069	-1	0	0	1	160	239	299	188	143	121	612	852	761		
ENSG00000214900.6	C14orf182	lincRNA	0.629230617	1.906365209	0.002617236	0.028979013	0.016749081	1	14	39	20	39	66	69	77	84	78	30	57	53		
ENSG00000228613.1	AC144450.1	antisense	-2.643803093	-0.558073516	0.002701794	0.029729081	0.010843919	-1	23	26	26	5	5	6	0	2	0	3	1	1		
ENSG00000234773.4	CTD-2666L21.1	lincRNA	-1.039159114	0.135610524	0.002820309	0.030693531	0.028206003	-1	2	0	1	21	31	39	10	9	20	7	19	10		
ENSG00000260329.1	RP11-412D9.4	antisense	0.835494784	0.519111236	0.002917073	0.031595336	0.005125718	1	7	13	8	15	16	20	32	25	25	17	26	23		
ENSG00000234323.3	RP11-308N19.1	lincRNA	0.618272397	1.058711049	0.002997004	0.032219817	0.006979601	1	1	0	1	29	40	39	56	46	47	18	28	31		
ENSG00000251322.5	SHANK3	processed_transcript	-0.868762396	1.321686288	0.003012409	0.032341722	0.024982355	-1	25	58	57	33	59	41	22	19	24	24	42	19		
ENSG00000260539.1	GLG1	lincRNA	-0.454358065	3.583567859	0.003387127	0.03476941	0.01053601	-1	222	292	339	178	201	197	131	123	126	86	135	113		
ENSG00000251602.4	RP11-521B24.3	antisense	-0.928621569	0.699767555	0.003463285	0.035187947	0.01498537	-1	28	43	60	21	30	32	18	10	11	4	6	6		
ENSG00000251191.5	LINC00589	lincRNA	0.907881416	0.623514122	0.003514093	0.035500152	0.025433512	1	1	2	1	17	31	14	49	31	26	17	30	25		
ENSG00000271851.1	RP11-565F19.2	sense_intronic	-0.653567593	1.569921499	0.003697233	0.036789663	0.010447822	-1	40	39	43	53	55	58	32	30	33	31	43	41		
ENSG00000260852.1	FBXL19-AS1	antisense	-0.857810752	0.903960475	0.003769328	0.037320334	0.012661476	-1	34	44	62	26	27	36	17	15	12	14	13	12		
ENSG00000233237.4	LINC00472	lincRNA	-0.481067926	2.413695331	0.003867175	0.038052333	0.009440077	-1	6	1	9	95	128	164	99	78	71	70	89	77		
ENSG00000234494.5	AC003665.1	antisense	-0.701813138	2.454514381	0.004159521	0.040256773	0.00930368	-1	221	261	263	37	39	49	27	21	21	20	30	23		
ENSG00000232671.3	RP11-126K1.2	antisense	0.978437542	0.826304231	0.004314082	0.041300455	0.010852843	1	43	64	71	6	12	13	19	21	15	14	10	9		
ENSG00000268001.1	CTC-241F20.3	antisense	-0.922931738	0.838393043	0.004372287	0.041732129	0.023034663	-1	27	38	31	36	24	30	11	19	13	16	24	24		
ENSG00000203709.7	C1orf132	lincRNA	0.550615415	2.168784094	0.004383306	0.04178717	0.011394365	1	57	79	90	35	71	68	86	65	76	34	63	49		
ENSG00000238290.1	RP11-431K24.1	lincRNA	1.035162141	-0.282479956	0.004410107	0.041967228	0.010982367	1	0	0	0	10	7	11	19	21	12	12	16	12		
ENSG00000273038.2	RP11-479G22.8	lincRNA	-0.766559173	0.899894883	0.004455175	0.042219352	0.015069224	-1	13	15	27	26	53	39	26	19	17	20	27	23		
ENSG00000258708.1	SLC25A21-AS1	antisense	0.961268436	1.090572523	0.004734735	0.044172462	0.015671001	1	55	91	61	11	15	11	21	23	21	9	26	18		
ENSG00000233593.4	RP4-665J23.1	lincRNA	1.044455766	0.101233099	0.004802607	0.044608457	0.015371263	1	5	14	7	7	8	14	21	19	14	17	27	12		
ENSG00000237978.3	RP11-385J1.2	antisense	1.370494081	0.461018158	0.004810112	0.044622753	0.007895042	1	42	58	60	0	5	6	8	10	8	7	14	8		
ENSG00000279253.1	RP4-614O4.13	TEC	-0.89566533	0.247676517	0.00481256	0.044622753	0.014913679	-1	11	10	15	19	36	24	17	11	10	8	16	9		
ENSG00000273812.1	WI2-87327B8.2	lincRNA	0.622281429	1.437460029	0.005151789	0.046840066	0.016239494	1	0	1	0	32	58	51	80	67	48	31	50	25		
ENSG00000228393.3	LINC01004	antisense	1.10742026	0.392733075	0.005468117	0.048795969	0.009005964	1	30	44	45	8	8	7	18	17	10	9	11	5		
ENSG00000236269.1	ENO1-IT1	sense_intronic	0.631654092	1.131382608	0.005561381	0.049378978	0.008130157	1	8	13	15	21	35	34	44	43	38	36	41	29		
ENSG00000273723.1	RP11-93H24.3	lincRNA	0.976886007	0.102785283	0.005862024	0.051375945	0.014428283	0	7	12	14	9	9	13	18	17	20	14	12	20		
ENSG00000223749.5	MIR503HG	lincRNA	-0.864779964	1.076212886	0.006386014	0.054657271	0.025219913	0	22	26	17	22	38	54	15	23	17	25	57	32		
ENSG00000260604.2	RP1-140K8.5	lincRNA	-1.574391341	0.726270138	0.006437184	0.054992414	0.010515439	0	71	91	83	8	4	12	3	1	3	1	3	1		
ENSG00000222033.1	LINC01124	lincRNA	-0.959987137	-0.259421704	0.006657347	0.056313156	0.009757336	0	0	1	1	18	23	20	9	10	9	6	17	9		
ENSG00000260942.1	CAPN10-AS1	antisense	0.749045285	1.134785988	0.006707057	0.056643307	0.011305094	0	43	56	53	12	20	24	22	29	33	22	33	21		
ENSG00000259826.1	RP11-467D6.1	antisense	1.103667155	0.020041389	0.007048178	0.058652488	0.02441621	0	13	10	14	10	4	12	22	19	10	11	20	10		
ENSG00000273080.1	RP11-301O19.1	antisense	1.108726756	0.234750267	0.007116198	0.059148126	0.011758493	0	24	40	37	8	4	10	14	15	14	9	9	3		
ENSG00000264235.3	RP13-270P17.1	antisense	0.918416198	0.734817965	0.007849073	0.063010391	0.023198327	0	35	33	24	10	10	19	21	19	26	24	24	25		
ENSG00000253616.3	RP11-875O11.3	antisense	0.777813778	0.963978839	0.008068944	0.064353365	0.029520981	0	0	1	1	31	34	21	41	47	46	20	47	24		
ENSG00000203804.4	ADAMTSL4-AS1	processed_transcript	0.635586577	1.227003736	0.008515954	0.067044703	0.011471671	0	28	33	30	15	26	39	44	31	36	33	44	29		
ENSG00000276216.1	RNVU1-14	lincRNA	0.515600183	1.823832114	0.008541854	0.067115772	0.008849743	0	12	28	18	41	52	55	65	70	55	48	84	60		
ENSG00000270055.1	CTD-3092A11.2	sense_intronic	-0.765835538	0.389118316	0.009398076	0.071307957	0.008883664	0	6	6	5	19	26	37	17	11	15	15	26	23		
ENSG00000279338.1	RP1-309I22.2	sense_overlapping	0.402888403	2.674706547	0.009624227	0.072470931	0.008452266	0	69	97	112	81	126	113	149	115	116	32	53	38		
ENSG00000269051.3	CTD-2245F17.3	lincRNA	-1.143452561	0.091528611	0.009769138	0.073291256	0.012343579	0	28	30	34	10	12	18	4	4	8	8	5	6		
ENSG00000260526.1	RP11-73K9.2	antisense	0.976690241	0.22986932	0.009866966	0.073501906	0.013896427	0	20	17	17	7	13	7	15	20	13	16	19	19		
ENSG00000260948.1	RP11-552M11.8	sense_overlapping	-1.018723931	-0.330113814	0.009856396	0.073501906	0.027080909	0	4	4	1	17	18	19	13	7	4	9	6	14		
ENSG00000273888.1	FRMD6-AS1	antisense	0.699918142	1.797724727	0.010066417	0.074565529	0.029981112	0	53	67	60	29	38	47	64	49	53	31	79	23		
ENSG00000269821.1	KCNQ1OT1	antisense	-0.428618882	5.137916015	0.010308344	0.075548621	0.013350222	0	1791	1762	1965	138	219	248	146	128	125	139	166	171		
ENSG00000203706.6	SERTAD4-AS1	antisense	-0.360020455	3.143531853	0.01033196	0.075599337	0.008511247	0	5	7	14	159	253	257	183	147	136	88	131	98		
ENSG00000275560.1	RP11-180M15.7	sense_intronic	0.596345554	1.524500155	0.010432356	0.076072051	0.012961014	0	42	36	44	19	38	44	47	51	38	33	49	41		
ENSG00000238058.1	RP11-432J22.2	antisense	-1.245493287	-0.065981825	0.010645293	0.077024672	0.010429391	0	20	24	27	6	13	16	6	3	4	5	11	12		
ENSG00000267858.3	MZF1-AS1	antisense	-0.865053166	1.113924407	0.010641723	0.077024672	0.009026351	0	67	100	90	19	17	23	14	5	10	8	9	11		
ENSG00000270015.1	RP11-540B6.6	sense_intronic	-0.853347846	0.628768553	0.010644355	0.077024672	0.022227005	0	32	42	26	21	27	33	14	15	11	15	12	4		
ENSG00000245910.6	SNHG6	processed_transcript	0.279435771	6.041224721	0.010994692	0.07874858	0.007362392	0	1382	1567	1553	553	802	836	876	750	750	751	1039	928		
ENSG00000275764.1	RP11-582E3.6	lincRNA	-0.713420602	1.817217646	0.011348549	0.080216242	0.021602435	0	109	99	90	34	45	54	19	26	27	30	39	39		
ENSG00000247092.4	SNHG10	antisense	0.453847683	3.220182328	0.011405757	0.080513309	0.012277957	0	163	296	252	78	102	95	132	105	103	114	123	99		
ENSG00000250786.1	SNHG18	lincRNA	-1.132358467	0.330341834	0.011474875	0.080756691	0.055143976	0	34	41	26	20	24	9	9	3	10	5	12	8		
ENSG00000259291.2	RP11-617F23.1	antisense	-1.594082123	0.540224638	0.011558594	0.081195935	0.014075942	0	65	66	72	5	9	7	2	2	2	2	6	4		
ENSG00000265962.1	GACAT2	antisense	-0.824616247	0.739915899	0.011572283	0.08122038	0.020686713	0	31	38	22	26	30	25	10	16	15	20	22	17		
ENSG00000275894.1	RP3-453C12.14	sense_intronic	0.722260775	0.574687072	0.011759878	0.082030433	0.00825918	0	15	20	16	18	20	17	35	22	25	15	18	17		
ENSG00000231113.2	RP3-475N16.1	antisense	-0.527981804	1.487006696	0.011980677	0.082880237	0.01173106	0	12	21	23	58	66	59	47	40	28	27	46	38		
ENSG00000230896.1	RP11-767N6.7	sense_intronic	-1.469168897	-0.18926802	0.012032898	0.083096978	0.027352906	0	25	26	20	3	16	13	2	4	4	5	8	7		
ENSG00000280355.1	RP11-119F19.5	TEC	0.692278726	0.915473303	0.012221276	0.083851969	0.008976407	0	26	31	37	17	20	22	37	24	25	15	28	28		
ENSG00000255647.3	CTD-2373J6.2	processed_transcript	0.953796668	-0.036394232	0.012314896	0.084240027	0.019667751	0	9	10	8	3	9	14	14	12	19	10	23	17		
ENSG00000280120.1	RP11-546D6.3	TEC	-0.439472587	2.512096034	0.012700547	0.085994014	0.010857237	0	40	42	35	89	110	142	82	76	67	65	111	103		
ENSG00000273281.1	RP11-339B21.14	lincRNA	-0.870062793	1.081885736	0.013032373	0.087566757	0.021072029	0	74	80	61	17	19	34	11	13	10	10	16	15		
