Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000142634.10	EFHD2	protein_coding	-1.343510009	6.098589499	1.06E-23	8.02E-21	0.01149156	-1	253	509	432	1131	1482	1511	1641	1529	1285	498	807	469		
ENSG00000198959.9	TGM2	protein_coding	-1.320369949	9.315152685	1.19E-22	8.62E-20	0.01254664	-1	575	1115	799	11329	17687	15711	15144	13382	12847	4855	7507	4376		
ENSG00000189067.10	LITAF	protein_coding	-0.932986389	6.523689947	1.79E-22	1.24E-19	0.005553983	-1	1625	2355	2008	1052	1438	1451	1634	1409	1294	616	918	742		
ENSG00000140526.14	ABHD2	protein_coding	-1.05162273	7.205339426	6.87E-22	4.56E-19	0.007728506	-1	3182	3856	3437	2068	2748	2783	2141	1735	2002	776	1132	941		
ENSG00000150938.7	CRIM1	protein_coding	0.934063277	8.43427902	1.61E-20	1.03E-17	0.006994324	1	791	956	1071	4830	5860	7139	4470	3798	4131	6522	9234	7998		
ENSG00000157240.3	FZD1	protein_coding	-1.072213814	5.6015974	1.80E-20	1.10E-17	0.007926845	-1	246	376	420	849	1041	1087	1095	865	886	387	515	446		
ENSG00000148344.10	PTGES	protein_coding	-1.001869557	6.147274428	2.40E-20	1.42E-17	0.007518973	-1	123	220	154	882	1197	1225	1973	1711	1539	734	1118	768		
ENSG00000011105.9	TSPAN9	protein_coding	-1.29557441	5.401806596	3.01E-20	1.71E-17	0.012164203	-1	174	341	334	675	929	941	984	887	800	311	504	285		
ENSG00000115806.10	GORASP2	protein_coding	-1.075722047	5.796381617	3.26E-20	1.79E-17	0.007727159	-1	1188	1507	1507	639	1068	1020	852	693	660	267	417	364		
ENSG00000107984.7	DKK1	protein_coding	0.961859494	8.510234594	3.39E-20	1.80E-17	0.007533576	1	4871	6088	6799	3763	4192	5572	4321	3340	3341	5886	8482	7024		
ENSG00000141753.6	IGFBP4	protein_coding	-1.007412699	9.578253963	5.13E-20	2.63E-17	0.008458892	-1	1576	2267	1947	12013	16229	16199	19876	16213	14638	6701	11865	7012		
ENSG00000134531.7	EMP1	protein_coding	-0.833283941	8.37230989	1.98E-19	9.53E-17	0.005883717	-1	8	14	13	5710	8067	8328	7384	6782	6366	3031	4836	3763		
ENSG00000143499.11	SMYD2	protein_coding	-0.907122208	6.163356893	2.27E-19	1.06E-16	0.006138799	-1	701	1001	832	1129	1366	1533	1436	1194	1154	559	802	657		
ENSG00000168306.10	ACOX2	protein_coding	-1.568676315	2.870579107	2.33E-19	1.06E-16	0.011335942	-1	16	14	14	115	139	170	217	192	150	63	72	52		
ENSG00000078177.11	N4BP2	protein_coding	1.383365115	5.51366508	2.44E-19	1.08E-16	0.014606167	1	1113	1162	1280	282	508	539	343	287	308	606	902	944		
ENSG00000185585.17	OLFML2A	protein_coding	-1.301635036	4.539395467	6.08E-19	2.61E-16	0.011306784	-1	40	81	66	515	684	666	465	396	447	158	233	144		
ENSG00000074527.9	NTN4	protein_coding	0.903466733	5.888257828	1.01E-18	4.22E-16	0.006490528	1	218	258	259	603	887	884	824	778	714	1176	1709	1461		
ENSG00000087253.9	LPCAT2	protein_coding	-1.156465068	5.203219458	1.06E-18	4.33E-16	0.010122544	-1	170	171	207	606	844	929	831	687	732	273	361	372		
ENSG00000100628.9	ASB2	protein_coding	-2.219714471	2.964581168	1.18E-18	4.71E-16	0.029412667	-1	1	1	1	178	292	170	184	191	161	40	49	26		
ENSG00000112414.12	GPR126	protein_coding	0.927057466	7.611800417	5.64E-18	2.19E-15	0.007649079	1	5818	6785	7285	1228	1623	1888	1545	1274	1360	2146	2941	2844		
ENSG00000117228.9	GBP1	protein_coding	-1.134094515	5.002428768	6.36E-18	2.41E-15	0.01020792	-1	9	11	10	550	640	790	795	729	703	276	357	378		
ENSG00000165424.6	ZCCHC24	protein_coding	-1.054134247	5.617111033	1.94E-17	7.19E-15	0.009463749	-1	122	167	122	954	1234	1144	1112	891	966	402	618	420		
ENSG00000242265.3	PEG10	protein_coding	0.901416899	6.765568393	4.84E-17	1.75E-14	0.007666801	1	25	32	30	1478	1814	2301	1518	1298	1364	2016	3074	2760		
ENSG00000203805.8	PPAPDC1A	protein_coding	-1.087056877	4.931636718	5.09E-17	1.80E-14	0.009783274	-1	0	0	1	558	633	769	840	665	575	288	396	290		
ENSG00000146674.12	IGFBP3	protein_coding	0.848574068	5.951208407	6.47E-17	2.24E-14	0.006482963	1	88	113	104	705	827	991	999	825	768	1259	1903	1515		
ENSG00000075213.8	SEMA3A	protein_coding	0.977485149	6.550339855	8.57E-17	2.90E-14	0.009181702	1	17	7	17	1081	1407	1621	1251	1188	1249	1853	2790	2674		
ENSG00000138131.3	LOXL4	protein_coding	-1.091183018	4.94310938	1.07E-16	3.48E-14	0.010137192	-1	11	21	11	522	669	754	766	723	602	308	405	267		
ENSG00000092964.14	DPYSL2	protein_coding	-0.711380809	8.386418966	1.11E-16	3.53E-14	0.005045778	-1	912	1225	1211	5762	8148	8307	6824	6039	5834	3168	4650	3646		
ENSG00000129680.13	MAP7D3	protein_coding	1.140525108	6.507765996	1.20E-16	3.74E-14	0.012607943	1	674	757	756	1172	1305	1820	966	847	936	1621	2105	2317		
ENSG00000165474.5	GJB2	protein_coding	-1.136099454	4.34259477	1.55E-16	4.75E-14	0.010390188	-1	8	11	14	278	385	423	515	555	447	186	311	202		
ENSG00000074410.11	CA12	protein_coding	-1.097508031	6.208087936	1.68E-16	5.03E-14	0.008344162	-1	3416	4947	4433	236	368	307	354	345	365	144	206	151		
ENSG00000170412.14	GPRC5C	protein_coding	-1.620621574	5.694078384	1.71E-16	5.03E-14	0.025106622	-1	254	625	520	700	1297	923	1341	1112	985	342	508	272		
ENSG00000172795.13	DCP2	protein_coding	0.889424389	7.833286856	2.40E-16	6.84E-14	0.007987313	1	5288	6278	6386	1605	2160	2407	2226	1878	1966	2895	4178	4179		
ENSG00000182240.13	BACE2	protein_coding	-0.866623969	6.24241225	2.41E-16	6.84E-14	0.007008012	-1	473	745	684	1091	1567	1467	1588	1415	1395	733	942	732		
ENSG00000156804.5	FBXO32	protein_coding	-1.300438047	5.09918702	2.72E-16	7.59E-14	0.015370322	-1	215	265	226	499	954	642	748	702	677	234	357	279		
ENSG00000119714.8	GPR68	protein_coding	-1.770193038	4.162512947	3.78E-16	1.02E-13	0.027236196	-1	170	334	222	256	296	258	460	367	374	120	164	69		
ENSG00000172794.17	RAB37	protein_coding	-1.210691209	4.163318397	3.79E-16	1.02E-13	0.01179204	-1	19	33	12	294	441	359	488	409	363	151	227	167		
ENSG00000148926.7	ADM	protein_coding	1.112342872	4.156243698	4.48E-16	1.19E-13	0.009591272	1	21	30	21	296	368	401	211	165	195	339	463	432		
ENSG00000174600.11	CMKLR1	protein_coding	-1.166928178	3.830931449	4.67E-16	1.22E-13	0.010622701	-1	1	0	0	152	255	209	442	370	370	137	210	181		
ENSG00000141905.15	NFIC	protein_coding	-1.347305341	3.530632663	4.82E-16	1.24E-13	0.009880593	-1	179	249	274	187	219	230	180	165	163	59	91	51		
ENSG00000143816.7	WNT9A	protein_coding	-1.67447357	2.671623046	5.55E-16	1.40E-13	0.012023007	-1	50	87	90	131	156	176	135	84	92	29	42	26		
ENSG00000071575.9	TRIB2	protein_coding	-1.09367125	6.111081519	6.83E-16	1.69E-13	0.01197338	-1	109	192	207	1184	1688	1334	1721	1343	1491	586	793	749		
ENSG00000106799.10	TGFBR1	protein_coding	-0.96105461	7.345383578	6.92E-16	1.69E-13	0.009579475	-1	1710	1939	2091	2241	3059	3089	3474	2805	2863	1152	1726	1816		
ENSG00000172379.16	ARNT2	protein_coding	-1.06110711	5.121704898	7.43E-16	1.79E-13	0.008948723	-1	808	1057	1083	392	559	520	555	415	381	180	288	181		
ENSG00000121236.17	TRIM6	protein_coding	1.145169493	3.406134431	8.38E-16	1.99E-13	0.00885226	1	2	5	3	150	177	183	136	122	121	219	331	292		
ENSG00000145817.14	YIPF5	protein_coding	-0.814714889	6.585105455	1.02E-15	2.38E-13	0.006505722	-1	1241	1517	1377	1398	1842	1822	1713	1573	1492	755	1063	903		
ENSG00000163904.10	SENP2	protein_coding	-0.996689168	5.515434971	1.07E-15	2.48E-13	0.00878974	-1	975	1126	1205	530	691	802	768	627	576	263	352	366		
ENSG00000173432.8	SAA1	protein_coding	-1.808720834	2.223106053	1.64E-15	3.68E-13	0.020150246	-1	1	0	1	78	129	97	129	105	127	22	55	28		
ENSG00000150977.10	RILPL2	protein_coding	-0.996550956	4.42559161	2.10E-15	4.65E-13	0.007282797	-1	172	241	199	372	522	534	389	360	347	151	233	169		
ENSG00000175130.6	MARCKSL1	protein_coding	-1.020437161	7.040797915	2.68E-15	5.83E-13	0.011117497	-1	1628	2698	2527	1777	3033	2248	2396	2052	1903	861	1386	911		
ENSG00000163293.9	NIPAL1	protein_coding	1.076037279	4.214341397	3.10E-15	6.67E-13	0.009564449	1	195	238	239	158	225	300	225	186	177	353	464	417		
ENSG00000182022.15	CHST15	protein_coding	-0.785122453	7.043300238	3.29E-15	6.97E-13	0.006514791	-1	1144	1538	1547	1893	2887	2496	2577	2289	2172	1139	1681	1281		
ENSG00000154803.10	FLCN	protein_coding	-1.025537902	5.127845246	5.28E-15	1.09E-12	0.009568829	-1	364	619	575	566	753	804	573	574	501	225	372	223		
ENSG00000188015.7	S100A3	protein_coding	-1.476104421	3.558309185	6.23E-15	1.27E-12	0.018897933	-1	0	0	2	182	294	254	367	276	253	109	139	72		
ENSG00000187098.12	MITF	protein_coding	1.060297064	4.445606219	6.46E-15	1.30E-12	0.010459762	1	63	97	67	230	271	371	315	244	253	467	636	584		
ENSG00000146476.8	C6orf211	protein_coding	-1.002289202	7.361668011	8.10E-15	1.61E-12	0.010433557	-1	8240	8628	8692	746	949	1141	1212	1009	915	400	567	591		
ENSG00000184371.11	CSF1	protein_coding	-1.114233419	5.996468049	8.33E-15	1.64E-12	0.013439584	-1	11	22	23	1113	2013	1481	1461	1243	1303	530	813	525		
ENSG00000136153.17	LMO7	protein_coding	0.845165376	7.252715611	1.19E-14	2.30E-12	0.008114002	1	330	405	372	2173	3139	3384	1952	1691	1832	2581	3666	3608		
ENSG00000115758.10	ODC1	protein_coding	0.882958018	7.411841009	1.24E-14	2.37E-12	0.008902019	1	1758	2744	2784	1921	2112	2653	1982	1979	1502	2895	4230	2979		
ENSG00000189241.6	TSPYL1	protein_coding	-0.70832238	7.352681469	2.17E-14	4.10E-12	0.005489968	-1	4029	5309	5419	1623	2130	2378	2249	1901	1801	961	1429	1256		
ENSG00000158292.6	GPR153	protein_coding	-1.474150363	4.674017938	3.27E-14	5.97E-12	0.022876119	-1	86	223	232	413	628	599	575	531	485	167	271	142		
ENSG00000118523.5	CTGF	protein_coding	0.852889606	7.410097093	3.26E-14	5.97E-12	0.008615302	1	56	58	68	2518	3301	4159	2190	2057	2019	2994	5179	3353		
ENSG00000131018.20	SYNE1	protein_coding	0.992055758	5.805893373	3.58E-14	6.48E-12	0.01096656	1	61	51	55	923	1181	1528	615	573	619	977	1336	1290		
ENSG00000143786.5	CNIH3	protein_coding	-1.104369408	4.089421185	3.80E-14	6.79E-12	0.011261491	-1	17	36	36	259	382	366	402	414	358	147	254	153		
ENSG00000131236.14	CAP1	protein_coding	-0.643938576	8.724573346	4.36E-14	7.70E-12	0.005025173	-1	4200	5976	5517	5628	7648	8311	8312	7163	6409	3946	5665	4390		
ENSG00000117525.11	F3	protein_coding	0.828749737	8.084321451	5.52E-14	9.64E-12	0.008428107	1	122	171	186	3634	4014	5410	3874	3407	3653	5384	7390	6673		
ENSG00000104368.15	PLAT	protein_coding	-0.96652596	7.403250622	6.22E-14	1.07E-11	0.011330864	-1	8	8	5	2981	5211	4509	3740	3359	2975	1491	2329	1381		
ENSG00000108091.10	CCDC6	protein_coding	-0.861602603	6.38585916	6.80E-14	1.16E-11	0.007732295	-1	2832	3275	3450	744	986	1074	881	747	739	319	508	481		
ENSG00000078269.11	SYNJ2	protein_coding	-0.66748011	8.126630008	7.48E-14	1.27E-11	0.005435305	-1	793	1097	1030	5137	6752	7242	5334	4773	4901	2682	3753	3043		
ENSG00000177706.8	FAM20C	protein_coding	-1.086812639	5.363678306	1.12E-13	1.88E-11	0.013401364	-1	192	378	377	622	919	861	887	801	786	344	529	304		
ENSG00000088280.16	ASAP3	protein_coding	-1.041876369	4.82860065	1.16E-13	1.92E-11	0.010786867	-1	294	451	494	418	604	592	536	450	441	217	297	180		
ENSG00000186815.10	TPCN1	protein_coding	-1.042605613	5.061744348	1.24E-13	2.04E-11	0.011613241	-1	208	295	292	566	798	773	661	593	596	281	405	219		
ENSG00000114554.9	PLXNA1	protein_coding	-1.189655524	7.779900187	1.45E-13	2.35E-11	0.017791517	-1	876	1901	1743	4110	5756	5654	4345	3819	3884	1508	2593	1288		
ENSG00000099204.16	ABLIM1	protein_coding	-0.773104267	6.994399285	1.56E-13	2.51E-11	0.00728513	-1	755	822	910	1977	2327	2853	2795	2346	2287	1165	1724	1465		
ENSG00000180801.12	ARSJ	protein_coding	0.728840546	6.765684449	1.69E-13	2.68E-11	0.006494439	1	43	63	58	1124	1596	1907	1803	1550	1486	2233	3087	2686		
ENSG00000197971.12	MBP	protein_coding	-0.711989469	6.447306731	1.70E-13	2.68E-11	0.005984689	-1	182	278	282	1282	1581	1775	2045	1844	1698	887	1415	1133		
ENSG00000125347.11	IRF1	protein_coding	-0.859185256	5.993775918	1.95E-13	3.04E-11	0.008719892	-1	185	334	325	918	1270	1365	1428	1343	1240	636	977	619		
ENSG00000114812.10	VIPR1	protein_coding	-1.357826118	3.610130893	2.04E-13	3.15E-11	0.017060508	-1	33	67	94	222	325	317	262	237	226	85	129	71		
ENSG00000150556.14	LYPD6B	protein_coding	-1.710334618	3.348178764	2.15E-13	3.29E-11	0.008676103	-1	409	569	592	43	54	54	75	60	56	20	21	17		
ENSG00000114166.7	KAT2B	protein_coding	-0.956309304	5.16130772	2.17E-13	3.29E-11	0.009894743	-1	301	352	351	567	775	836	709	573	652	261	360	375		
ENSG00000013588.5	GPRC5A	protein_coding	0.767045147	8.336155678	2.25E-13	3.38E-11	0.007581954	1	2853	4675	3831	3862	4791	5820	4137	3239	3597	5246	7962	5590		
ENSG00000203668.1	CHML	protein_coding	-1.124411397	7.103446007	2.65E-13	3.94E-11	0.015855319	-1	2719	2813	2720	2314	2361	3478	2075	1689	1857	634	932	1014		
ENSG00000101333.14	PLCB4	protein_coding	2.214403353	3.166957913	3.55E-13	5.22E-11	0.033949081	1	398	432	493	22	19	53	19	11	21	54	80	104		
ENSG00000136231.11	IGF2BP3	protein_coding	-0.796059883	6.062410888	3.72E-13	5.43E-11	0.007627299	-1	1	1	1	1184	1487	1584	1533	1398	1294	609	959	878		
ENSG00000185532.12	PRKG1	protein_coding	0.946066577	4.172912245	4.80E-13	6.95E-11	0.008985859	1	29	45	36	219	293	309	282	199	218	368	507	466		
ENSG00000042493.13	CAPG	protein_coding	-1.055693189	7.355409666	6.06E-13	8.68E-11	0.014727572	-1	498	979	866	2726	4002	3735	3652	3397	2851	1453	2192	1155		
ENSG00000182901.13	RGS7	protein_coding	1.960020677	0.849625419	6.36E-13	9.04E-11	0.016620033	1	0	0	0	16	18	33	19	8	18	48	66	62		
ENSG00000240682.7	ISY1	protein_coding	-1.094352708	3.990583041	8.98E-13	1.26E-10	0.009781182	-1	267	400	382	206	307	292	233	250	192	101	118	96		
ENSG00000164045.9	CDC25A	protein_coding	0.873821856	5.870535367	9.19E-13	1.28E-10	0.009499349	1	500	690	654	762	793	1157	724	614	580	994	1272	1223		
ENSG00000165526.6	RPUSD4	protein_coding	-0.875993595	4.901797768	9.44E-13	1.31E-10	0.008049657	-1	286	439	368	499	573	625	594	502	442	223	361	258		
ENSG00000050130.15	JKAMP	protein_coding	-0.738686044	6.420306073	1.00E-12	1.38E-10	0.006646296	-1	1388	1847	1517	1102	1545	1537	1454	1287	1169	680	906	750		
ENSG00000168502.15	MTCL1	protein_coding	0.823477336	6.489249116	1.05E-12	1.42E-10	0.008702134	1	443	647	714	1490	1843	2233	1018	801	995	1430	1949	1611		
ENSG00000127324.6	TSPAN8	protein_coding	1.400271988	1.651228895	1.10E-12	1.48E-10	0.009245059	1	0	0	0	34	50	55	42	30	31	86	100	85		
ENSG00000171310.8	CHST11	protein_coding	-0.724155862	6.265303458	1.50E-12	2.00E-10	0.006638617	-1	87	136	143	1307	1719	1996	1642	1487	1426	780	1177	820		
ENSG00000162511.7	LAPTM5	protein_coding	-0.703979794	6.218040861	1.55E-12	2.05E-10	0.006311418	-1	0	4	4	1066	1473	1629	1861	1595	1485	827	1293	931		
ENSG00000106366.8	SERPINE1	protein_coding	0.838953719	7.920973884	1.81E-12	2.38E-10	0.009828375	1	38	66	43	3152	4830	4612	3422	3291	2829	4897	7771	4602		
ENSG00000107957.14	SH3PXD2A	protein_coding	-0.759052261	6.00591674	1.84E-12	2.39E-10	0.007128162	-1	30	40	26	1386	1843	1991	1210	1027	1109	549	844	601		
ENSG00000214944.7	ARHGEF28	protein_coding	0.691935497	7.167225953	1.86E-12	2.40E-10	0.006461041	1	193	251	208	2119	3014	3451	2068	1761	1691	2496	3390	3003		
ENSG00000134668.10	SPOCD1	protein_coding	-1.837860944	1.60632941	2.12E-12	2.73E-10	0.015768727	-1	21	30	20	60	56	82	63	72	51	16	23	13		
ENSG00000106538.7	RARRES2	protein_coding	-1.647558622	1.998181496	2.18E-12	2.76E-10	0.015782799	-1	0	0	1	100	123	106	108	72	71	25	25	29		
ENSG00000211448.9	DIO2	protein_coding	1.914672806	4.347899865	2.19E-12	2.76E-10	0.022448782	1	998	1341	1538	13	23	16	22	16	16	49	56	97		
ENSG00000157303.8	SUSD3	protein_coding	-2.023873741	2.61074147	2.29E-12	2.87E-10	0.041910657	-1	39	90	53	83	99	128	153	165	120	33	63	14		
ENSG00000015475.16	BID	protein_coding	-0.751935899	5.984781456	2.38E-12	2.96E-10	0.006861019	-1	1023	1634	1472	726	918	975	1149	963	804	486	710	533		
ENSG00000166272.14	WBP1L	protein_coding	-0.803097331	5.884407645	2.50E-12	3.09E-10	0.008019297	-1	770	1148	1295	738	953	1022	1151	873	870	442	717	508		
ENSG00000095752.4	IL11	protein_coding	1.114655595	4.923346265	2.72E-12	3.32E-10	0.016205753	1	9	17	15	324	424	488	488	326	349	813	1074	616		
ENSG00000113356.8	POLR3G	protein_coding	0.937865101	4.076584114	3.15E-12	3.83E-10	0.009258932	1	182	203	187	139	177	200	241	202	168	309	463	398		
ENSG00000120129.5	DUSP1	protein_coding	1.030480295	5.086764849	3.66E-12	4.41E-10	0.013854983	1	282	392	435	230	349	342	468	403	357	747	1174	611		
ENSG00000102804.12	TSC22D1	protein_coding	-0.765571378	8.532726489	5.91E-12	7.07E-10	0.008649442	-1	1672	2220	2185	4864	7504	5980	8747	7840	6859	3619	6160	4178		
ENSG00000144749.11	LRIG1	protein_coding	-0.967063019	4.512523825	6.51E-12	7.74E-10	0.008083687	-1	524	714	696	310	452	452	241	228	231	98	163	101		
ENSG00000213625.6	LEPROT	protein_coding	-0.731604903	5.944971722	8.10E-12	9.54E-10	0.006869032	-1	705	893	865	883	1238	1307	1142	1024	848	485	683	641		
ENSG00000164442.9	CITED2	protein_coding	0.693883447	6.172744382	8.35E-12	9.77E-10	0.00638797	1	784	965	975	904	1177	1344	900	782	722	1136	1611	1147		
ENSG00000204287.11	HLA-DRA	protein_coding	-1.096708087	5.39883674	9.84E-12	1.14E-09	0.016707505	-1	2	2	5	729	1263	825	999	993	798	390	523	390		
ENSG00000146411.5	SLC2A12	protein_coding	-1.016145023	4.537657718	1.24E-11	1.43E-09	0.013029073	-1	41	67	44	368	585	454	576	466	489	193	289	276		
ENSG00000166920.8	C15orf48	protein_coding	-1.059023381	3.325813016	1.39E-11	1.59E-09	0.011787184	-1	15	32	28	99	159	143	330	251	221	94	150	140		
ENSG00000070731.7	ST6GALNAC2	protein_coding	-1.393819052	3.78790223	1.47E-11	1.67E-09	0.010854404	-1	569	801	739	61	87	83	97	101	62	27	44	28		
ENSG00000088387.15	DOCK9	protein_coding	-0.653637766	6.888816863	1.63E-11	1.84E-09	0.006074993	-1	556	718	729	2246	3183	3146	2012	1878	1869	999	1426	1250		
ENSG00000157227.10	MMP14	protein_coding	-0.886895309	7.999639034	1.67E-11	1.87E-09	0.012024043	-1	8	9	10	5120	8059	6950	4899	4748	4599	2362	3425	1993		
ENSG00000143641.9	GALNT2	protein_coding	-0.653324847	7.175890225	1.79E-11	1.99E-09	0.006286293	-1	1100	1452	1578	2062	2510	2905	2860	2652	2428	1349	2206	1550		
ENSG00000069812.9	HES2	protein_coding	-1.335208763	2.527627343	1.81E-11	2.00E-09	0.008688899	-1	67	105	90	101	142	128	105	81	75	34	41	28		
ENSG00000196420.5	S100A5	protein_coding	-1.714039266	1.638369448	1.83E-11	2.01E-09	0.019220503	-1	0	1	0	47	75	109	93	64	60	16	30	20		
ENSG00000172086.7	KRCC1	protein_coding	-0.85492872	4.800807784	2.06E-11	2.24E-09	0.008287107	-1	563	644	665	327	414	445	473	408	362	171	281	238		
ENSG00000166741.5	NNMT	protein_coding	-1.293691297	5.903067958	2.16E-11	2.34E-09	0.025122162	-1	0	1	2	621	1375	799	1797	1698	1422	585	926	516		
ENSG00000163814.5	CDCP1	protein_coding	-0.75180445	7.523145532	2.43E-11	2.61E-09	0.008697882	-1	0	4	5	3128	4626	3989	4135	3514	3783	1857	2984	2032		
ENSG00000197457.7	STMN3	protein_coding	-1.436943759	4.871583776	2.75E-11	2.93E-09	0.028860006	-1	369	924	852	284	407	429	588	486	442	175	274	116		
ENSG00000179295.13	PTPN11	protein_coding	-0.75019852	8.167403194	2.78E-11	2.95E-09	0.008733359	-1	4527	5062	5520	4282	5248	6584	4470	3821	4070	1876	2850	2661		
ENSG00000167680.13	SEMA6B	protein_coding	-1.101312938	6.161952632	3.50E-11	3.68E-09	0.018519895	-1	70	155	147	1254	1840	1627	1575	1566	1438	665	1006	492		
ENSG00000249992.1	TMEM158	protein_coding	-1.181782421	4.083296278	3.85E-11	4.01E-09	0.017817199	-1	5	13	8	334	546	403	409	290	345	151	174	131		
ENSG00000180884.9	ZNF792	protein_coding	-0.791755198	4.738407802	3.84E-11	4.01E-09	0.007309505	-1	209	308	311	389	528	578	530	476	425	254	317	252		
ENSG00000162496.6	DHRS3	protein_coding	-1.379151637	4.046194449	4.11E-11	4.24E-09	0.025991636	-1	208	398	223	94	206	177	423	401	314	120	209	114		
ENSG00000105323.14	HNRNPUL1	protein_coding	-0.627801922	7.346267356	4.34E-11	4.46E-09	0.005906696	-1	2579	3459	3643	2433	3091	3451	2218	2113	2044	1160	1736	1264		
ENSG00000077420.13	APBB1IP	protein_coding	1.036150179	3.364847524	4.48E-11	4.57E-09	0.011317766	1	0	0	0	155	203	261	113	122	118	183	315	237		
ENSG00000151651.13	ADAM8	protein_coding	-1.220957139	5.620505046	7.02E-11	7.12E-09	0.023171954	-1	22	50	42	888	1311	1194	1164	1078	979	451	671	275		
ENSG00000080819.4	CPOX	protein_coding	-0.842210221	5.738019875	7.10E-11	7.15E-09	0.010552136	-1	343	370	370	914	1023	1273	1135	912	969	416	649	623		
ENSG00000070814.15	TCOF1	protein_coding	0.952153849	5.93709133	8.98E-11	8.93E-09	0.01362831	1	819	1214	1365	948	1164	1514	411	427	490	725	1183	719		
ENSG00000213064.7	SFT2D2	protein_coding	-0.663194122	6.852434414	9.13E-11	9.02E-09	0.006769703	-1	1251	1659	1752	1824	2485	2653	1949	1534	1748	848	1339	1139		
ENSG00000221838.7	AP4M1	protein_coding	-0.972821512	4.657954014	1.03E-10	1.01E-08	0.01261096	-1	280	538	475	322	460	518	498	388	360	181	289	168		
